"periode","demande brute","demande nette"
1997,50131.500,50131.500
1998,51435.500,51435.500
1999,55952.500,55952.500
2000,60735.500,60735.500
2001,62957.000,62957.000
2002,62723.000,62723.000
2003,61241.500,61241.500
2004,60302.000,60302.000
2005,60699.000,60699.000
2006,60017.000,60017.000
2007,57459.500,57459.500
2008,56119.500,56119.500
2009,53424.000,53424.000
2010,52465.000,52465.000
2011,54545.500,54545.500
2012,59935.000,59935.000
2013,60076.000,60076.000
2014,56553.500,56553.500
2015,54586.000,54586.000
2016,56898.000,56898.000
2017,56132.500,56132.500
2018,53599.000,53599.000
2019,53048.000,53048.000
2020,51304.500,51304.500
2021,50251.500,50251.500
2022,51665.500,51665.500
2023,56042.000,56042.000
2024,60413.000,60413.000
2025,62480.000,62480.000
2026,62084.000,62084.000
2027,60303.000,60303.000
2028,59023.000,59023.000
2029,59722.500,59722.500
2030,59212.500,59212.500
2031,56822.500,56822.500
2032,54683.000,54683.000
2033,53265.500,53265.500
2034,52879.500,52879.500
2035,54807.000,54807.000
2036,59154.500,59154.500
2037,59413.000,59413.000
2038,56460.500,56460.500
2039,54789.500,54789.500
2040,56784.000,56784.000
2041,55622.000,55622.000
2042,52446.000,52446.000
2043,51684.000,51684.000
2044,49538.500,49538.500
2045,48230.000,48230.000
2046,48592.500,48592.500
2047,50498.000,50498.000
2048,51881.500,51881.500
2049,53363.000,53363.000
2050,54185.000,54185.000
2051,53784.000,53784.000
2052,53105.000,53105.000
2053,54538.500,54538.500
2054,53954.500,53954.500
2055,50708.000,50708.000
2056,48130.000,48130.000
2057,46477.500,46477.500
2058,45997.500,45997.500
2059,48110.000,48110.000
2060,53755.000,53755.000
2061,55625.500,55625.500
2062,53278.500,53278.500
2063,52418.000,52418.000
2064,55174.000,55174.000
2065,54804.500,54804.500
2066,52245.500,52245.500
2067,51975.000,51975.000
2068,51975.000,51975.000
2069,49370.500,49370.500
2070,48070.500,48070.500
2071,48485.500,48485.500
2072,49397.000,49397.000
2073,50194.000,50194.000
2074,51376.500,51376.500
2075,51423.500,51423.500
2076,50910.000,50910.000
2077,51237.000,51237.000
2078,50562.500,50562.500
2079,46294.000,46294.000
2080,43461.000,43461.000
2081,41101.000,41101.000
2082,40390.500,40390.500
2083,41950.500,41950.500
2084,46472.000,46472.000
2085,49977.000,49977.000
2086,50948.500,50948.500
2087,49719.000,49719.000
2088,51991.000,51991.000
2089,51445.500,51445.500
2090,49104.000,49104.000
2091,48819.500,48819.500
2092,46996.500,46996.500
2093,45889.000,45889.000
2094,47466.000,47466.000
2095,52252.500,52252.500
2096,58420.000,58420.000
2097,61361.500,61361.500
2098,61166.500,61166.500
2099,58826.000,58826.000
2100,56627.500,56627.500
2101,56166.000,56166.000
2102,54767.000,54767.000
2103,52318.500,52318.500
2104,49856.500,49856.500
2105,47906.500,47906.500
2106,46476.000,46476.000
2107,47348.000,47348.000
2108,50578.500,50578.500
2109,51761.500,51761.500
2110,51043.500,51043.500
2111,49147.500,49147.500
2112,51218.000,51218.000
2113,50198.500,50198.500
2114,47247.000,47247.000
2115,46602.000,46602.000
2116,44707.000,44707.000
2117,43603.500,43603.500
2118,44755.000,44755.000
2119,49132.000,49132.000
2120,55284.500,55284.500
2121,57773.000,57773.000
2122,57504.000,57504.000
2123,55418.000,55418.000
2124,53873.000,53873.000
2125,53904.500,53904.500
2126,52878.000,52878.000
2127,50752.500,50752.500
2128,48621.500,48621.500
2129,46991.500,46991.500
2130,45887.500,45887.500
2131,46550.000,46550.000
2132,49370.000,49370.000
2133,50384.000,50384.000
2134,49627.000,49627.000
2135,47544.500,47544.500
2136,49427.500,49427.500
2137,48205.000,48205.000
2138,45180.500,45180.500
2139,44526.000,44526.000
2140,42377.000,42377.000
2141,41259.000,41259.000
2142,42154.500,42154.500
2143,46259.500,46259.500
2144,51441.500,51441.500
2145,54305.500,54305.500
2146,54662.000,54662.000
2147,53282.500,53282.500
2148,52174.000,52174.000
2149,52827.500,52827.500
2150,52148.000,52148.000
2151,50485.000,50485.000
2152,48713.000,48713.000
2153,47145.000,47145.000
2154,45872.000,45872.000
2155,46567.500,46567.500
2156,49480.500,49480.500
2157,49376.000,49376.000
2158,49303.500,49303.500
2159,47744.500,47744.500
2160,49194.000,49194.000
2161,47774.000,47774.000
2162,44840.000,44840.000
2163,44144.500,44144.500
2164,41912.500,41912.500
2165,40848.500,40848.500
2166,41655.500,41655.500
2167,45440.500,45440.500
2168,50902.500,50902.500
2169,53445.000,53445.000
2170,53809.000,53809.000
2171,52957.000,52957.000
2172,52093.500,52093.500
2173,52718.500,52718.500
2174,52156.500,52156.500
2175,50241.000,50241.000
2176,48543.000,48543.000
2177,46864.000,46864.000
2178,45604.500,45604.500
2179,46107.000,46107.000
2180,48363.000,48363.000
2181,48686.000,48686.000
2182,48092.000,48092.000
2183,46543.000,46543.000
2184,48453.000,48453.000
2185,47143.500,47143.500
2186,43913.000,43913.000
2187,43219.500,43219.500
2188,41046.500,41046.500
2189,39773.000,39773.000
2190,40489.500,40489.500
2191,44171.000,44171.000
2192,49381.500,49381.500
2193,52204.000,52204.000
2194,53239.000,53239.000
2195,52625.500,52625.500
2196,52028.000,52028.000
2197,52797.000,52797.000
2198,52096.500,52096.500
2199,49850.500,49850.500
2200,47651.000,47651.000
2201,45812.500,45812.500
2202,44795.000,44795.000
2203,45677.500,45677.500
2204,47947.000,47947.000
2205,48920.000,48920.000
2206,49173.500,49173.500
2207,47965.000,47965.000
2208,50201.000,50201.000
2209,49062.500,49062.500
2210,45806.000,45806.000
2211,44843.500,44843.500
2212,42568.000,42568.000
2213,41092.000,41092.000
2214,41083.500,41083.500
2215,42627.000,42627.000
2216,44375.000,44375.000
2217,46521.500,46521.500
2218,49092.500,49092.500
2219,50090.500,50090.500
2220,50207.000,50207.000
2221,51458.500,51458.500
2222,51081.000,51081.000
2223,47693.500,47693.500
2224,45428.000,45428.000
2225,43861.500,43861.500
2226,43026.500,43026.500
2227,43964.000,43964.000
2228,46893.000,46893.000
2229,48498.000,48498.000
2230,49196.000,49196.000
2231,48375.000,48375.000
2232,51009.000,51009.000
2233,50540.500,50540.500
2234,47622.000,47622.000
2235,46735.500,46735.500
2236,44733.500,44733.500
2237,43175.000,43175.000
2238,43014.500,43014.500
2239,43990.500,43990.500
2240,45052.500,45052.500
2241,46753.500,46753.500
2242,49026.000,49026.000
2243,50059.500,50059.500
2244,50269.500,50269.500
2245,51050.500,51050.500
2246,49635.500,49635.500
2247,45132.500,45132.500
2248,42440.500,42440.500
2249,40486.500,40486.500
2250,39418.000,39418.000
2251,40655.000,40655.000
2252,44038.500,44038.500
2253,46658.500,46658.500
2254,48387.000,48387.000
2255,47717.500,47717.500
2256,50409.500,50409.500
2257,50094.000,50094.000
2258,47506.500,47506.500
2259,46974.500,46974.500
2260,44895.000,44895.000
2261,43550.000,43550.000
2262,43716.500,43716.500
2263,45220.500,45220.500
2264,46325.000,46325.000
2265,47559.500,47559.500
2266,49463.500,49463.500
2267,50749.000,50749.000
2268,51379.000,51379.000
2269,53106.000,53106.000
2270,52467.500,52467.500
2271,49169.500,49169.500
2272,46867.000,46867.000
2273,45533.500,45533.500
2274,45533.500,45533.500
2275,47488.000,47488.000
2276,51352.500,51352.500
2277,52606.000,52606.000
2278,53058.500,53058.500
2279,51844.000,51844.000
2280,54136.000,54136.000
2281,53521.500,53521.500
2282,51008.500,51008.500
2283,50808.000,50808.000
2284,48891.500,48891.500
2285,48088.000,48088.000
2286,50077.000,50077.000
2287,54743.000,54743.000
2288,60096.000,60096.000
2289,64346.500,64346.500
2290,65898.500,65898.500
2291,64910.500,64910.500
2292,64108.500,64108.500
2293,65335.500,65335.500
2294,64598.000,64598.000
2295,62361.000,62361.000
2296,59907.000,59907.000
2297,58132.000,58132.000
2298,57021.000,57021.000
2299,57867.500,57867.500
2300,61064.000,61064.000
2301,61640.000,61640.000
2302,61543.500,61543.500
2303,59992.000,59992.000
2304,62346.000,62346.000
2305,61172.000,61172.000
2306,58305.000,58305.000
2307,58058.500,58058.500
2308,56195.500,56195.500
2309,55205.000,55205.000
2310,56538.000,56538.000
2311,60907.500,60907.500
2312,65623.500,65623.500
2313,69204.500,69204.500
2314,70116.000,70116.000
2315,68453.500,68453.500
2316,67021.500,67021.500
2317,67559.000,67559.000
2318,65960.000,65960.000
2319,63079.000,63079.000
2320,60095.000,60095.000
2321,57831.000,57831.000
2322,56467.500,56467.500
2323,57585.000,57585.000
2324,61032.500,61032.500
2325,61507.500,61507.500
2326,61198.000,61198.000
2327,59872.500,59872.500
2328,62071.500,62071.500
2329,61010.000,61010.000
2330,58295.500,58295.500
2331,57902.500,57902.500
2332,56069.000,56069.000
2333,54895.500,54895.500
2334,56203.000,56203.000
2335,60385.500,60385.500
2336,65118.500,65118.500
2337,68302.000,68302.000
2338,68595.000,68595.000
2339,66453.500,66453.500
2340,64636.500,64636.500
2341,64259.500,64259.500
2342,62775.000,62775.000
2343,59735.500,59735.500
2344,56772.500,56772.500
2345,54250.000,54250.000
2346,52480.000,52480.000
2347,52980.500,52980.500
2348,55874.000,55874.000
2349,56676.500,56676.500
2350,56922.500,56922.500
2351,55731.500,55731.500
2352,58056.000,58056.000
2353,57006.000,57006.000
2354,54171.500,54171.500
2355,53621.000,53621.000
2356,51566.500,51566.500
2357,50449.000,50449.000
2358,51554.500,51554.500
2359,55504.500,55504.500
2360,60003.500,60003.500
2361,63300.000,63300.000
2362,64320.500,64320.500
2363,62768.000,62768.000
2364,61254.000,61254.000
2365,61407.500,61407.500
2366,59874.500,59874.500
2367,56926.000,56926.000
2368,54281.500,54281.500
2369,52213.000,52213.000
2370,51226.500,51226.500
2371,52431.000,52431.000
2372,55319.500,55319.500
2373,55182.000,55182.000
2374,54370.000,54370.000
2375,52765.000,52765.000
2376,54770.500,54770.500
2377,53688.500,53688.500
2378,50261.500,50261.500
2379,49022.500,49022.500
2380,46386.500,46386.500
2381,44613.500,44613.500
2382,44342.000,44342.000
2383,45686.500,45686.500
2384,46734.000,46734.000
2385,48642.000,48642.000
2386,51336.000,51336.000
2387,52872.000,52872.000
2388,53534.000,53534.000
2389,55514.500,55514.500
2390,55443.500,55443.500
2391,52301.000,52301.000
2392,50132.500,50132.500
2393,48520.000,48520.000
2394,47706.000,47706.000
2395,48968.500,48968.500
2396,51889.500,51889.500
2397,52266.000,52266.000
2398,51888.500,51888.500
2399,50772.500,50772.500
2400,53371.000,53371.000
2401,52451.000,52451.000
2402,49203.500,49203.500
2403,48314.500,48314.500
2404,45596.500,45596.500
2405,43866.000,43866.000
2406,43444.500,43444.500
2407,44328.500,44328.500
2408,44816.500,44816.500
2409,46394.500,46394.500
2410,49372.500,49372.500
2411,51830.500,51830.500
2412,53915.500,53915.500
2413,56622.500,56622.500
2414,56182.500,56182.500
2415,52326.500,52326.500
2416,50045.000,50045.000
2417,48654.500,48654.500
2418,48137.500,48137.500
2419,49768.500,49768.500
2420,53209.500,53209.500
2421,54273.000,54273.000
2422,54839.000,54839.000
2423,53998.000,53998.000
2424,56567.500,56567.500
2425,56014.000,56014.000
2426,53446.500,53446.500
2427,53036.000,53036.000
2428,51285.500,51285.500
2429,50450.000,50450.000
2430,52238.500,52238.500
2431,56804.000,56804.000
2432,61495.500,61495.500
2433,65115.500,65115.500
2434,66130.500,66130.500
2435,64829.000,64829.000
2436,63848.000,63848.000
2437,64416.500,64416.500
2438,63555.000,63555.000
2439,61119.500,61119.500
2440,58568.500,58568.500
2441,56665.000,56665.000
2442,55305.500,55305.500
2443,56120.000,56120.000
2444,59112.500,59112.500
2445,59338.500,59338.500
2446,59253.500,59253.500
2447,58142.000,58142.000
2448,60406.500,60406.500
2449,59564.500,59564.500
2450,56714.500,56714.500
2451,56199.500,56199.500
2452,54418.500,54418.500
2453,53483.000,53483.000
2454,55074.500,55074.500
2455,59233.500,59233.500
2456,63419.500,63419.500
2457,66396.500,66396.500
2458,66510.500,66510.500
2459,64548.000,64548.000
2460,63221.500,63221.500
2461,63325.000,63325.000
2462,62110.000,62110.000
2463,59672.500,59672.500
2464,56958.000,56958.000
2465,54677.500,54677.500
2466,53336.500,53336.500
2467,54168.500,54168.500
2468,57390.500,57390.500
2469,58276.500,58276.500
2470,57830.000,57830.000
2471,56990.500,56990.500
2472,59361.000,59361.000
2473,58495.500,58495.500
2474,55686.000,55686.000
2475,55366.000,55366.000
2476,53575.500,53575.500
2477,52754.500,52754.500
2478,54339.000,54339.000
2479,58559.500,58559.500
2480,62364.000,62364.000
2481,65434.000,65434.000
2482,65526.500,65526.500
2483,63803.500,63803.500
2484,62203.000,62203.000
2485,62542.000,62542.000
2486,61439.500,61439.500
2487,59213.500,59213.500
2488,56744.000,56744.000
2489,54826.500,54826.500
2490,53624.000,53624.000
2491,54653.500,54653.500
2492,57766.000,57766.000
2493,58439.000,58439.000
2494,57905.000,57905.000
2495,57035.000,57035.000
2496,59337.500,59337.500
2497,58540.500,58540.500
2498,56017.500,56017.500
2499,55757.500,55757.500
2500,54016.000,54016.000
2501,53058.500,53058.500
2502,54542.500,54542.500
2503,58497.000,58497.000
2504,62411.500,62411.500
2505,65364.000,65364.000
2506,65512.500,65512.500
2507,63654.500,63654.500
2508,62414.000,62414.000
2509,62789.000,62789.000
2510,61871.000,61871.000
2511,59678.500,59678.500
2512,57315.000,57315.000
2513,55461.000,55461.000
2514,54210.000,54210.000
2515,55228.000,55228.000
2516,58268.500,58268.500
2517,59019.500,59019.500
2518,58428.000,58428.000
2519,57583.500,57583.500
2520,59867.500,59867.500
2521,59024.000,59024.000
2522,56339.000,56339.000
2523,55841.000,55841.000
2524,54085.500,54085.500
2525,53170.000,53170.000
2526,54681.000,54681.000
2527,58537.500,58537.500
2528,62376.000,62376.000
2529,65275.000,65275.000
2530,65612.000,65612.000
2531,63895.000,63895.000
2532,62411.000,62411.000
2533,62512.500,62512.500
2534,61987.000,61987.000
2535,59754.000,59754.000
2536,57556.000,57556.000
2537,55803.000,55803.000
2538,54978.000,54978.000
2539,56131.000,56131.000
2540,58660.000,58660.000
2541,59145.500,59145.500
2542,58069.000,58069.000
2543,57017.500,57017.500
2544,59317.500,59317.500
2545,58368.000,58368.000
2546,55255.500,55255.500
2547,54330.500,54330.500
2548,51921.500,51921.500
2549,50377.000,50377.000
2550,50575.500,50575.500
2551,51985.500,51985.500
2552,52993.000,52993.000
2553,54866.500,54866.500
2554,56472.500,56472.500
2555,56337.000,56337.000
2556,56315.500,56315.500
2557,57104.000,57104.000
2558,55679.500,55679.500
2559,52369.500,52369.500
2560,49863.000,49863.000
2561,47900.500,47900.500
2562,47310.500,47310.500
2563,48553.500,48553.500
2564,51866.000,51866.000
2565,53068.500,53068.500
2566,53062.500,53062.500
2567,52355.500,52355.500
2568,55113.500,55113.500
2569,54641.000,54641.000
2570,51938.500,51938.500
2571,51285.000,51285.000
2572,49126.500,49126.500
2573,47519.000,47519.000
2574,47403.500,47403.500
2575,48215.000,48215.000
2576,48524.000,48524.000
2577,50047.000,50047.000
2578,51477.500,51477.500
2579,51964.500,51964.500
2580,52017.500,52017.500
2581,53201.500,53201.500
2582,52249.500,52249.500
2583,48458.500,48458.500
2584,46039.000,46039.000
2585,44494.500,44494.500
2586,44200.500,44200.500
2587,45849.500,45849.500
2588,49694.500,49694.500
2589,51366.500,51366.500
2590,51790.500,51790.500
2591,51279.000,51279.000
2592,53850.000,53850.000
2593,53372.500,53372.500
2594,51049.500,51049.500
2595,50592.000,50592.000
2596,48658.500,48658.500
2597,47804.500,47804.500
2598,49591.000,49591.000
2599,53646.000,53646.000
2600,57226.500,57226.500
2601,60377.000,60377.000
2602,60986.000,60986.000
2603,59667.500,59667.500
2604,58497.500,58497.500
2605,58802.500,58802.500
2606,57681.000,57681.000
2607,55386.000,55386.000
2608,52935.500,52935.500
2609,50940.000,50940.000
2610,49583.000,49583.000
2611,50212.500,50212.500
2612,53434.500,53434.500
2613,53819.000,53819.000
2614,53219.000,53219.000
2615,52255.500,52255.500
2616,54621.500,54621.500
2617,53772.000,53772.000
2618,51033.500,51033.500
2619,50549.000,50549.000
2620,48477.000,48477.000
2621,47481.000,47481.000
2622,48513.500,48513.500
2623,51754.000,51754.000
2624,55096.000,55096.000
2625,58062.000,58062.000
2626,58696.500,58696.500
2627,57600.000,57600.000
2628,56416.000,56416.000
2629,56998.000,56998.000
2630,56075.000,56075.000
2631,53937.500,53937.500
2632,51818.000,51818.000
2633,50156.500,50156.500
2634,48842.500,48842.500
2635,49663.500,49663.500
2636,52660.500,52660.500
2637,52849.000,52849.000
2638,51892.500,51892.500
2639,50732.000,50732.000
2640,53014.000,53014.000
2641,52217.000,52217.000
2642,49163.500,49163.500
2643,48390.000,48390.000
2644,46394.500,46394.500
2645,45253.000,45253.000
2646,46335.500,46335.500
2647,49662.500,49662.500
2648,52818.500,52818.500
2649,55885.500,55885.500
2650,56767.000,56767.000
2651,56103.000,56103.000
2652,55500.500,55500.500
2653,56280.500,56280.500
2654,55482.500,55482.500
2655,53577.000,53577.000
2656,51460.500,51460.500
2657,49735.000,49735.000
2658,48631.000,48631.000
2659,49238.500,49238.500
2660,51942.500,51942.500
2661,51847.500,51847.500
2662,51076.500,51076.500
2663,50139.500,50139.500
2664,52512.000,52512.000
2665,51532.500,51532.500
2666,48594.000,48594.000
2667,48022.000,48022.000
2668,45852.500,45852.500
2669,44684.000,44684.000
2670,45653.500,45653.500
2671,48933.500,48933.500
2672,52115.500,52115.500
2673,54958.500,54958.500
2674,55725.500,55725.500
2675,54879.500,54879.500
2676,54240.000,54240.000
2677,55012.500,55012.500
2678,54269.000,54269.000
2679,52079.500,52079.500
2680,49872.000,49872.000
2681,48172.000,48172.000
2682,46746.000,46746.000
2683,47142.500,47142.500
2684,49865.000,49865.000
2685,50111.000,50111.000
2686,49603.000,49603.000
2687,49063.000,49063.000
2688,51294.500,51294.500
2689,50364.000,50364.000
2690,47532.000,47532.000
2691,46831.000,46831.000
2692,44741.000,44741.000
2693,43621.000,43621.000
2694,44691.000,44691.000
2695,48011.500,48011.500
2696,51188.000,51188.000
2697,53847.500,53847.500
2698,54434.000,54434.000
2699,53617.000,53617.000
2700,52781.500,52781.500
2701,53216.500,53216.500
2702,52335.000,52335.000
2703,50063.000,50063.000
2704,47960.000,47960.000
2705,45837.000,45837.000
2706,44673.000,44673.000
2707,45359.500,45359.500
2708,47330.000,47330.000
2709,47717.000,47717.000
2710,47352.000,47352.000
2711,46767.000,46767.000
2712,48913.500,48913.500
2713,48006.500,48006.500
2714,44910.500,44910.500
2715,43905.000,43905.000
2716,41497.500,41497.500
2717,40065.000,40065.000
2718,40044.000,40044.000
2719,41084.500,41084.500
2720,41879.000,41879.000
2721,43398.000,43398.000
2722,44992.500,44992.500
2723,45402.500,45402.500
2724,45186.000,45186.000
2725,46273.000,46273.000
2726,46069.000,46069.000
2727,43323.500,43323.500
2728,41432.500,41432.500
2729,39918.000,39918.000
2730,39060.000,39060.000
2731,40055.500,40055.500
2732,42741.000,42741.000
2733,43586.000,43586.000
2734,43783.500,43783.500
2735,43597.000,43597.000
2736,46184.000,46184.000
2737,45279.500,45279.500
2738,42295.500,42295.500
2739,41352.500,41352.500
2740,38905.500,38905.500
2741,37357.000,37357.000
2742,36963.000,36963.000
2743,37187.500,37187.500
2744,37325.000,37325.000
2745,38946.500,38946.500
2746,41043.500,41043.500
2747,42486.500,42486.500
2748,43482.500,43482.500
2749,45334.500,45334.500
2750,45056.000,45056.000
2751,41694.000,41694.000
2752,39858.000,39858.000
2753,38584.000,38584.000
2754,38156.500,38156.500
2755,39879.500,39879.500
2756,43527.000,43527.000
2757,44427.500,44427.500
2758,44533.500,44533.500
2759,43984.000,43984.000
2760,46432.000,46432.000
2761,45781.000,45781.000
2762,43116.500,43116.500
2763,42360.500,42360.500
2764,40315.000,40315.000
2765,39217.500,39217.500
2766,40619.500,40619.500
2767,44011.500,44011.500
2768,48058.000,48058.000
2769,51864.000,51864.000
2770,53434.000,53434.000
2771,53346.500,53346.500
2772,53322.500,53322.500
2773,54292.000,54292.000
2774,53650.500,53650.500
2775,51823.500,51823.500
2776,50222.000,50222.000
2777,48645.500,48645.500
2778,47387.000,47387.000
2779,48131.500,48131.500
2780,50689.000,50689.000
2781,49704.000,49704.000
2782,48685.000,48685.000
2783,47760.000,47760.000
2784,50028.500,50028.500
2785,48951.500,48951.500
2786,45772.000,45772.000
2787,45149.500,45149.500
2788,43060.000,43060.000
2789,42047.500,42047.500
2790,43062.000,43062.000
2791,46424.500,46424.500
2792,50358.000,50358.000
2793,53724.000,53724.000
2794,54644.000,54644.000
2795,54070.500,54070.500
2796,53557.500,53557.500
2797,54386.000,54386.000
2798,53657.000,53657.000
2799,51718.500,51718.500
2800,50009.500,50009.500
2801,48195.500,48195.500
2802,46905.500,46905.500
2803,47370.000,47370.000
2804,49853.000,49853.000
2805,49535.000,49535.000
2806,48294.500,48294.500
2807,47582.500,47582.500
2808,49813.500,49813.500
2809,48730.500,48730.500
2810,45615.500,45615.500
2811,44756.500,44756.500
2812,42629.500,42629.500
2813,41480.000,41480.000
2814,42492.500,42492.500
2815,45617.500,45617.500
2816,48907.500,48907.500
2817,52307.500,52307.500
2818,53966.000,53966.000
2819,54167.000,54167.000
2820,54234.500,54234.500
2821,55550.500,55550.500
2822,54770.500,54770.500
2823,53074.500,53074.500
2824,51197.500,51197.500
2825,49678.000,49678.000
2826,48262.000,48262.000
2827,49286.500,49286.500
2828,52206.500,52206.500
2829,51342.000,51342.000
2830,49945.500,49945.500
2831,48954.000,48954.000
2832,51153.500,51153.500
2833,50014.000,50014.000
2834,46783.000,46783.000
2835,45995.500,45995.500
2836,43611.000,43611.000
2837,42469.500,42469.500
2838,43375.000,43375.000
2839,46472.500,46472.500
2840,50508.000,50508.000
2841,54258.500,54258.500
2842,55420.000,55420.000
2843,55438.000,55438.000
2844,55405.500,55405.500
2845,56759.000,56759.000
2846,56241.000,56241.000
2847,54288.500,54288.500
2848,52463.500,52463.500
2849,50568.000,50568.000
2850,49496.000,49496.000
2851,50059.000,50059.000
2852,52776.500,52776.500
2853,51942.000,51942.000
2854,50802.000,50802.000
2855,50097.500,50097.500
2856,52277.000,52277.000
2857,51049.000,51049.000
2858,47864.500,47864.500
2859,47059.500,47059.500
2860,44875.000,44875.000
2861,43756.500,43756.500
2862,44773.500,44773.500
2863,47793.500,47793.500
2864,51918.000,51918.000
2865,55697.000,55697.000
2866,56768.500,56768.500
2867,56429.000,56429.000
2868,55981.000,55981.000
2869,56853.500,56853.500
2870,56221.000,56221.000
2871,54063.000,54063.000
2872,51836.500,51836.500
2873,49872.000,49872.000
2874,48731.500,48731.500
2875,49232.500,49232.500
2876,51320.500,51320.500
2877,50889.500,50889.500
2878,49848.000,49848.000
2879,49155.000,49155.000
2880,51378.500,51378.500
2881,49839.000,49839.000
2882,46395.000,46395.000
2883,45268.000,45268.000
2884,42656.000,42656.000
2885,40847.500,40847.500
2886,40291.500,40291.500
2887,40586.000,40586.000
2888,40912.000,40912.000
2889,42863.000,42863.000
2890,45165.500,45165.500
2891,46685.000,46685.000
2892,47574.000,47574.000
2893,49835.500,49835.500
2894,49912.000,49912.000
2895,46708.500,46708.500
2896,44745.000,44745.000
2897,43580.500,43580.500
2898,42746.000,42746.000
2899,44021.500,44021.500
2900,46886.000,46886.000
2901,47654.500,47654.500
2902,47476.000,47476.000
2903,47367.000,47367.000
2904,50105.000,50105.000
2905,49493.500,49493.500
2906,46559.500,46559.500
2907,45697.000,45697.000
2908,43310.000,43310.000
2909,41862.000,41862.000
2910,41846.500,41846.500
2911,42421.000,42421.000
2912,42894.500,42894.500
2913,44444.000,44444.000
2914,46039.000,46039.000
2915,46820.500,46820.500
2916,47277.000,47277.000
2917,49319.500,49319.500
2918,49167.500,49167.500
2919,45480.500,45480.500
2920,43123.500,43123.500
2921,41563.500,41563.500
2922,41146.000,41146.000
2923,42864.000,42864.000
2924,46501.000,46501.000
2925,47534.500,47534.500
2926,48222.000,48222.000
2927,48162.000,48162.000
2928,50641.000,50641.000
2929,50309.000,50309.000
2930,47858.000,47858.000
2931,47454.500,47454.500
2932,45527.000,45527.000
2933,44741.000,44741.000
2934,46475.500,46475.500
2935,50773.500,50773.500
2936,55600.000,55600.000
2937,58236.500,58236.500
2938,57838.500,57838.500
2939,56228.500,56228.500
2940,55047.000,55047.000
2941,55571.500,55571.500
2942,55093.000,55093.000
2943,52876.500,52876.500
2944,50683.000,50683.000
2945,48699.000,48699.000
2946,47403.000,47403.000
2947,48063.000,48063.000
2948,51053.000,51053.000
2949,50789.000,50789.000
2950,50222.000,50222.000
2951,49833.000,49833.000
2952,52084.000,52084.000
2953,51059.000,51059.000
2954,48087.000,48087.000
2955,47472.500,47472.500
2956,45395.500,45395.500
2957,44365.500,44365.500
2958,45451.000,45451.000
2959,48993.500,48993.500
2960,53590.500,53590.500
2961,56555.500,56555.500
2962,57024.500,57024.500
2963,56489.000,56489.000
2964,56269.000,56269.000
2965,57153.000,57153.000
2966,56878.500,56878.500
2967,54870.000,54870.000
2968,53018.000,53018.000
2969,51302.000,51302.000
2970,50098.000,50098.000
2971,50940.000,50940.000
2972,53498.500,53498.500
2973,52495.500,52495.500
2974,51304.500,51304.500
2975,50571.500,50571.500
2976,52614.500,52614.500
2977,51246.000,51246.000
2978,47979.000,47979.000
2979,47501.000,47501.000
2980,45329.000,45329.000
2981,44265.500,44265.500
2982,45325.000,45325.000
2983,48875.000,48875.000
2984,53013.500,53013.500
2985,56070.000,56070.000
2986,56884.000,56884.000
2987,56127.000,56127.000
2988,55904.000,55904.000
2989,57000.500,57000.500
2990,56167.000,56167.000
2991,54257.500,54257.500
2992,52292.500,52292.500
2993,50608.500,50608.500
2994,49623.000,49623.000
2995,50553.000,50553.000
2996,53602.500,53602.500
2997,52884.500,52884.500
2998,51916.000,51916.000
2999,51241.500,51241.500
3000,53260.000,53260.000
3001,52175.500,52175.500
3002,49252.000,49252.000
3003,48493.000,48493.000
3004,46180.500,46180.500
3005,45001.500,45001.500
3006,45795.000,45795.000
3007,49099.500,49099.500
3008,53727.000,53727.000
3009,57091.500,57091.500
3010,58199.000,58199.000
3011,58346.000,58346.000
3012,58576.000,58576.000
3013,59648.000,59648.000
3014,59184.500,59184.500
3015,57202.000,57202.000
3016,55399.500,55399.500
3017,53862.000,53862.000
3018,52749.000,52749.000
3019,53405.500,53405.500
3020,55882.500,55882.500
3021,54375.000,54375.000
3022,52670.500,52670.500
3023,51829.500,51829.500
3024,53669.500,53669.500
3025,52338.000,52338.000
3026,49165.000,49165.000
3027,48432.000,48432.000
3028,46398.000,46398.000
3029,45348.500,45348.500
3030,46298.500,46298.500
3031,49718.000,49718.000
3032,54330.000,54330.000
3033,57293.000,57293.000
3034,57480.000,57480.000
3035,56576.000,56576.000
3036,55804.000,55804.000
3037,56278.500,56278.500
3038,55468.500,55468.500
3039,52830.500,52830.500
3040,50518.000,50518.000
3041,48404.000,48404.000
3042,47156.500,47156.500
3043,47731.500,47731.500
3044,49447.000,49447.000
3045,49478.500,49478.500
3046,49021.500,49021.500
3047,48817.000,48817.000
3048,51054.000,51054.000
3049,49564.000,49564.000
3050,45930.500,45930.500
3051,44614.000,44614.000
3052,42048.500,42048.500
3053,40354.000,40354.000
3054,39900.000,39900.000
3055,40214.000,40214.000
3056,40870.500,40870.500
3057,42719.000,42719.000
3058,44568.500,44568.500
3059,45069.500,45069.500
3060,45023.500,45023.500
3061,46422.000,46422.000
3062,46191.500,46191.500
3063,43240.500,43240.500
3064,41136.500,41136.500
3065,39432.500,39432.500
3066,38863.000,38863.000
3067,39508.500,39508.500
3068,41898.500,41898.500
3069,42414.500,42414.500
3070,42345.000,42345.000
3071,42580.500,42580.500
