72,3.0
73,0.0
74,3.0
75,0.0
76,0.0
77,3.0
78,3.0
79,0.0
80,3.0
81,0.0
82,0.0
83,3.0
84,0.0
85,3.0
86,0.0
87,0.0
88,0.0
89,3.0
90,3.0
91,0.0
92,0.0
93,3.0
94,0.0
95,0.0
96,3.0
97,3.0
98,0.0
99,0.0
100,0.0
101,3.0
102,0.0
103,3.0
104,3.0
105,0.0
106,3.0
107,0.0
108,0.0
109,0.0
110,0.0
111,3.0
112,0.0
113,3.0
114,0.0
115,3.0
116,0.0
117,3.0
118,3.0
119,0.0
120,0.0
121,0.0
122,3.0
123,0.0
124,3.0
125,3.0
126,0.0
127,0.0
128,3.0
129,0.0
130,3.0
131,0.0
132,0.0
133,3.0
134,0.0
135,0.0
136,3.0
137,0.0
138,0.0
139,0.0
140,0.0
141,3.0
142,3.0
143,0.0
144,3.0
145,0.0
146,3.0
147,0.0
148,3.0
149,0.0
150,0.0
151,0.0
152,3.0
153,3.0
154,0.0
155,0.0
156,3.0
157,3.0
158,0.0
159,0.0
160,3.0
161,0.0
162,0.0
163,3.0
164,0.0
165,3.0
166,0.0
167,3.0
168,0.0
169,0.0
170,3.0
171,3.0
172,0.0
173,0.0
174,0.0
175,0.0
176,3.0
177,3.0
178,0.0
179,0.0
180,0.0
181,0.0
182,3.0
183,3.0
184,0.0
185,0.0
186,3.0
187,0.0
188,0.0
189,3.0
190,0.0
191,3.0
192,0.0
193,3.0
194,0.0
195,0.0
196,3.0
197,3.0
198,0.0
199,0.0
200,0.0
201,0.0
202,3.0
203,0.0
204,3.0
205,3.0
206,0.0
207,3.0
208,0.0
209,0.0
210,3.0
211,0.0
212,3.0
213,0.0
214,3.0
215,3.0
216,0.0
217,3.0
218,0.0
219,0.0
220,3.0
221,0.0
222,3.0
223,0.0
224,3.0
225,0.0
226,0.0
227,3.0
228,0.0
229,3.0
230,0.0
231,3.0
232,3.0
233,0.0
234,0.0
235,3.0
236,0.0
237,0.0
238,0.0
239,0.0
2256,3.0
2257,3.0
2258,0.0
2259,3.0
2260,0.0
2261,3.0
2262,0.0
2263,0.0
2264,3.0
2265,0.2
2266,3.0
2267,0.6
2268,2.8
2269,0.7
2270,3.0
2271,0.5
2272,0.2
2273,3.0
2274,0.0
2275,3.0
2276,3.0
2277,0.0
2278,0.0
2279,3.0
2280,3.0
2281,0.0
2282,3.0
2283,0.0
2284,3.0
2285,0.0
2286,0.0
2287,3.0
2288,0.0
2289,0.3
2290,0.5
2291,3.0
2292,3.0
2293,0.8
2294,0.8
2295,0.6
2296,3.0
2297,0.0
2298,0.0
2299,3.0
2300,3.0
2301,0.0
2302,0.0
2303,0.0
2304,3.0
2305,0.0
2306,3.0
2307,0.0
2308,3.0
2309,0.0
2310,0.0
2311,3.0
2312,3.0
2313,0.3
2314,1.6
2315,0.7
2316,3.0
2317,0.9
2318,0.9
2319,2.9
2320,0.4
2321,0.0
2322,0.0
2323,0.0
2324,3.0
2325,0.0
2326,0.0
2327,3.0
2328,0.0
2329,3.0
2330,0.0
2331,0.0
2332,3.0
2333,3.0
2334,0.0
2335,3.0
2336,0.0
2337,0.4
2338,0.61
2339,0.8
2340,3.0
2341,3.0
2342,1.0
2343,1.9
2344,0.5
2345,0.0
2346,0.0
2347,3.0
2348,3.0
2349,0.0
2350,3.0
2351,0.0
2352,0.0
2353,3.0
2354,0.0
2355,3.0
2356,0.0
2357,0.0
2358,3.0
2359,0.0
2360,0.0
2361,3.0
2362,3.0
2363,0.4
2364,0.51
2365,0.6
2366,3.0
2367,0.2
2368,3.0
2369,0.0
2370,3.0
2371,0.0
2372,3.0
2373,0.0
2374,3.0
2375,0.0
2376,3.0
2377,0.0
2378,0.0
2379,3.0
2380,0.0
2381,0.0
2382,3.0
2383,0.0
2384,3.0
2385,3.0
2386,0.0
2387,0.0
2388,2.5
2389,0.01
2390,0.0
2391,3.0
2392,3.0
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,3.0
2399,3.0
2400,0.0
2401,0.0
2402,3.0
2403,0.0
2404,3.0
2405,0.0
2406,3.0
2407,0.0
2408,3.0
2409,3.0
2410,0.0
2411,0.0
2412,3.0
2413,0.0
2414,0.0
2415,3.0
2416,0.0
2417,0.0
2418,0.0
2419,0.0
2420,3.0
2421,0.0
2422,3.0
2423,0.0
4440,0.0
4441,0.0
4442,3.0
4443,3.0
4444,0.0
4445,0.0
4446,0.0
4447,2.1
4448,3.0
4449,0.5
4450,3.0
4451,0.8
4452,0.9
4453,3.0
4454,0.9
4455,3.0
4456,0.6
4457,0.3
4458,3.0
4459,0.0
4460,0.0
4461,0.0
4462,0.0
4463,3.0
4464,3.0
4465,0.0
4466,0.0
4467,3.0
4468,2.6
4469,0.0
4470,0.0
4471,2.8
4472,0.02
4473,3.0
4474,3.0
4475,0.4
4476,0.5
4477,3.0
4478,0.5
4479,3.0
4480,0.3
4481,3.0
4482,0.0
4483,0.3
4484,3.0
4485,0.0
4486,0.0
4487,2.9
4488,0.0
4489,3.0
4490,3.0
4491,0.0
4492,0.0
4493,0.0
4494,3.0
4495,0.1
4496,0.3
4497,2.1
4498,0.7
4499,0.8
4500,3.0
4501,3.0
4502,0.7
4503,1.5
4504,0.4
4505,3.0
4506,0.0
4507,0.0
4508,0.0
4509,2.9
4510,0.0
4511,0.0
4512,3.0
4513,3.0
4514,0.0
4515,2.7
4516,0.0
4517,3.0
4518,0.0
4519,3.0
4520,0.2
4521,0.4
4522,3.0
4523,0.6
4524,0.7
4525,3.0
4526,0.8
4527,3.0
4528,0.6
4529,3.0
4530,0.0
4531,0.0
4532,0.0
4533,0.0
4534,3.0
4535,2.8
4536,0.0
4537,0.0
4538,3.0
4539,3.0
4540,0.0
4541,0.0
4542,3.0
4543,0.1
4544,0.4
4545,1.1
4546,0.8
4547,3.0
4548,0.9
4549,3.0
4550,0.91
4551,3.0
4552,0.7
4553,3.0
4554,0.0
4555,0.0
4556,2.7
4557,3.0
4558,0.0
4559,0.0
4560,2.7
4561,0.0
4562,3.0
4563,0.0
4564,3.0
4565,0.0
4566,0.0
4567,0.1
4568,0.3
4569,3.0
4570,0.6
4571,2.2
4572,3.0
4573,0.8
4574,0.8
4575,0.6
4576,3.0
4577,0.3
4578,2.5
4579,0.0
4580,0.0
4581,3.0
4582,0.0
4583,0.0
4584,2.9
4585,0.0
4586,3.0
4587,3.0
4588,0.0
4589,0.0
4590,2.8
4591,3.0
4592,0.4
4593,0.6
4594,3.0
4595,0.9
4596,2.4
4597,1.1
4598,1.8
4599,0.9
4600,0.7
4601,0.8
4602,3.0
4603,0.0
4604,3.0
4605,0.0
4606,0.0
4607,2.9
6624,3.0
6625,3.0
6626,0.0
6627,0.0
6628,3.0
6629,2.8
6630,0.0
6631,0.0
6632,0.0
6633,3.0
6634,3.0
6635,0.4
6636,1.1
6637,0.5
6638,0.4
6639,2.7
6640,0.1
6641,3.0
6642,3.0
6643,0.0
6644,0.0
6645,0.0
6646,0.0
6647,0.0
6648,3.0
6649,3.0
6650,0.0
6651,0.0
6652,3.0
6653,0.0
6654,3.0
6655,0.0
6656,0.0
6657,2.5
6658,0.2
6659,3.0
6660,3.0
6661,0.3
6662,0.3
6663,0.2
6664,3.0
6665,3.0
6666,0.0
6667,0.0
6668,3.0
6669,3.0
6670,0.0
6671,0.0
6672,0.0
6673,3.0
6674,3.0
6675,0.0
6676,2.9
6677,0.0
6678,3.0
6679,0.0
6680,0.0
6681,0.4
6682,0.6
6683,2.0
6684,0.8
6685,3.0
6686,3.0
6687,0.6
6688,0.2
6689,3.0
6690,1.8
6691,0.0
6692,0.0
6693,0.0
6694,3.0
6695,3.0
6696,0.0
6697,0.0
6698,0.0
6699,0.0
6700,3.0
6701,0.0
6702,3.0
6703,3.0
6704,0.0
6705,0.5
6706,0.7
6707,0.9
6708,3.0
6709,3.0
6710,0.8
6711,0.6
6712,0.3
6713,3.0
6714,0.0
6715,3.0
6716,1.7
6717,0.0
6718,0.0
6719,3.0
6720,0.0
6721,0.0
6722,0.0
6723,3.0
6724,3.0
6725,0.0
6726,0.0
6727,3.0
6728,0.1
6729,0.5
6730,3.0
6731,3.0
6732,1.0
6733,1.0
6734,0.9
6735,3.0
6736,0.22
6737,3.0
6738,0.0
6739,3.0
6740,0.0
6741,0.0
6742,0.0
6743,3.0
6744,1.1
6745,0.0
6746,3.0
6747,0.0
6748,3.0
6749,1.9
6750,0.0
6751,3.0
6752,0.0
6753,0.22
6754,3.0
6755,0.7
6756,0.8
6757,3.0
6758,0.6
6759,0.4
6760,3.0
6761,3.0
6762,0.0
6763,3.0
6764,0.0
6765,0.0
6766,0.0
6767,3.0
6768,3.0
6769,0.0
6770,0.0
6771,0.0
6772,3.0
6773,2.2
6774,0.0
6775,3.0
6776,0.0
6777,3.0
6778,0.5
6779,3.0
6780,0.8
6781,0.9
6782,0.8
6783,3.0
6784,2.9
6785,0.0
6786,0.0
6787,3.0
6788,0.0
6789,3.0
6790,0.0
6791,0.0
