1,0.05
2,0.05
3,0.04
4,0.05
5,0.05
6,0.05
7,0.05
8,0.06
9,0.06
10,0.06
11,0.05
12,0.04
13,0.04
14,0.03
15,0.04
16,0.05
17,0.05
18,0.06
19,0.07
20,0.07
21,0.07
22,0.07
23,0.06
24,0.06
25,0.06
26,0.06
27,0.07
28,0.07
29,0.07
30,0.08
31,0.08
32,0.09
33,0.09
34,0.08
35,0.09
36,0.08
37,0.08
38,0.09
39,0.09
40,0.09
41,0.09
42,0.09
43,0.10
44,0.09
45,0.09
46,0.08
47,0.08
48,0.08
49,0.08
50,0.08
51,0.08
52,0.08
53,0.08
54,0.08
55,0.08
56,0.08
57,0.08
58,0.08
59,0.08
60,0.07
61,0.07
62,0.08
63,0.08
64,0.09
65,0.09
66,0.10
67,0.10
68,0.11
69,0.11
70,0.11
71,0.11
72,0.10
73,0.10
74,0.10
75,0.10
76,0.09
77,0.08
78,0.08
79,0.08
80,0.08
81,0.08
82,0.08
83,0.08
84,0.08
85,0.08
86,0.09
87,0.10
88,0.11
89,0.13
90,0.13
91,0.14
92,0.15
93,0.16
94,0.16
95,0.15
96,0.15
97,0.14
98,0.13
99,0.12
100,0.12
101,0.11
102,0.10
103,0.10
104,0.10
105,0.11
106,0.10
107,0.09
108,0.08
109,0.07
110,0.08
111,0.09
112,0.10
113,0.11
114,0.10
115,0.10
116,0.09
117,0.08
118,0.08
119,0.08
120,0.08
121,0.08
122,0.07
123,0.07
124,0.07
125,0.07
126,0.06
127,0.06
128,0.05
129,0.05
130,0.04
131,0.04
132,0.04
133,0.03
134,0.03
135,0.04
136,0.04
137,0.03
138,0.03
139,0.03
140,0.02
141,0.02
142,0.02
143,0.02
144,0.02
145,0.02
146,0.02
147,0.02
148,0.02
149,0.03
150,0.02
151,0.02
152,0.03
153,0.03
154,0.03
155,0.03
156,0.02
157,0.03
158,0.03
159,0.04
160,0.04
161,0.04
162,0.05
163,0.06
164,0.07
165,0.07
166,0.07
167,0.08
168,0.08
169,0.08
170,0.08
171,0.07
172,0.06
173,0.06
174,0.06
175,0.06
176,0.05
177,0.05
178,0.04
179,0.04
180,0.04
181,0.04
182,0.03
183,0.03
184,0.03
185,0.03
186,0.03
187,0.04
188,0.04
189,0.05
190,0.05
191,0.05
192,0.06
193,0.07
194,0.08
195,0.10
196,0.12
197,0.13
198,0.14
199,0.15
200,0.18
201,0.19
202,0.19
203,0.19
204,0.17
205,0.20
206,0.24
207,0.28
208,0.29
209,0.28
210,0.27
211,0.28
212,0.30
213,0.30
214,0.29
215,0.28
216,0.27
217,0.26
218,0.26
219,0.26
220,0.26
221,0.24
222,0.23
223,0.23
224,0.22
225,0.22
226,0.20
227,0.18
228,0.15
229,0.15
230,0.16
231,0.17
232,0.18
233,0.18
234,0.19
235,0.21
236,0.21
237,0.19
238,0.16
239,0.14
240,0.12
241,0.11
242,0.10
243,0.10
244,0.09
245,0.11
246,0.11
247,0.11
248,0.13
249,0.13
250,0.14
251,0.14
252,0.15
253,0.16
254,0.17
255,0.19
256,0.22
257,0.26
258,0.30
259,0.33
260,0.36
261,0.38
262,0.41
263,0.44
264,0.47
265,0.52
266,0.55
267,0.57
268,0.59
269,0.61
270,0.63
271,0.64
272,0.65
273,0.66
274,0.65
275,0.63
276,0.61
277,0.58
278,0.53
279,0.49
280,0.46
281,0.42
282,0.40
283,0.36
284,0.32
285,0.29
286,0.26
287,0.23
288,0.21
289,0.19
290,0.18
291,0.17
292,0.17
293,0.17
294,0.17
295,0.17
296,0.19
297,0.21
298,0.21
299,0.23
300,0.26
301,0.29
302,0.32
303,0.36
304,0.40
305,0.45
306,0.49
307,0.52
308,0.52
309,0.52
310,0.51
311,0.49
312,0.47
313,0.44
314,0.42
315,0.39
316,0.37
317,0.38
318,0.37
319,0.35
320,0.37
321,0.38
322,0.37
323,0.38
324,0.40
325,0.44
326,0.49
327,0.51
328,0.54
329,0.55
330,0.56
331,0.53
332,0.52
333,0.50
334,0.49
335,0.47
336,0.46
337,0.45
338,0.44
339,0.42
340,0.40
341,0.38
342,0.35
343,0.33
344,0.32
345,0.31
346,0.30
347,0.28
348,0.28
349,0.28
350,0.28
351,0.26
352,0.23
353,0.19
354,0.17
355,0.15
356,0.14
357,0.13
358,0.12
359,0.11
360,0.11
361,0.10
362,0.10
363,0.09
364,0.10
365,0.10
366,0.11
367,0.13
368,0.15
369,0.18
370,0.21
371,0.22
372,0.24
373,0.27
374,0.30
375,0.32
376,0.33
377,0.34
378,0.35
379,0.35
380,0.33
381,0.31
382,0.29
383,0.27
384,0.27
385,0.26
386,0.25
387,0.25
388,0.26
389,0.26
390,0.26
391,0.27
392,0.29
393,0.29
394,0.30
395,0.30
396,0.28
397,0.28
398,0.28
399,0.26
400,0.23
401,0.20
402,0.18
403,0.16
404,0.16
405,0.14
406,0.13
407,0.11
408,0.10
409,0.10
410,0.11
411,0.11
412,0.11
413,0.12
414,0.12
415,0.13
416,0.13
417,0.14
418,0.16
419,0.16
420,0.15
421,0.15
422,0.16
423,0.18
424,0.19
425,0.19
426,0.21
427,0.25
428,0.29
429,0.32
430,0.34
431,0.37
432,0.39
433,0.41
434,0.44
435,0.47
436,0.50
437,0.53
438,0.54
439,0.56
440,0.57
441,0.57
442,0.56
443,0.54
444,0.52
445,0.50
446,0.46
447,0.45
448,0.42
449,0.41
450,0.44
451,0.50
452,0.55
453,0.58
454,0.59
455,0.58
456,0.60
457,0.59
458,0.60
459,0.60
460,0.60
461,0.61
462,0.59
463,0.60
464,0.64
465,0.65
466,0.64
467,0.64
468,0.64
469,0.65
470,0.65
471,0.67
472,0.70
473,0.73
474,0.75
475,0.76
476,0.77
477,0.76
478,0.75
479,0.75
480,0.73
481,0.72
482,0.70
483,0.67
484,0.65
485,0.61
486,0.56
487,0.52
488,0.51
489,0.52
490,0.53
491,0.54
492,0.56
493,0.58
494,0.60
495,0.59
496,0.59
497,0.57
498,0.63
499,0.68
500,0.68
501,0.65
502,0.61
503,0.58
504,0.53
505,0.47
506,0.42
507,0.38
508,0.35
509,0.31
510,0.26
511,0.25
512,0.23
513,0.20
514,0.18
515,0.16
516,0.14
517,0.14
518,0.15
519,0.16
520,0.17
521,0.17
522,0.19
523,0.23
524,0.26
525,0.30
526,0.32
527,0.32
528,0.33
529,0.32
530,0.33
531,0.33
532,0.33
533,0.33
534,0.32
535,0.30
536,0.30
537,0.32
538,0.32
539,0.32
540,0.33
541,0.32
542,0.33
543,0.31
544,0.29
545,0.27
546,0.25
547,0.24
548,0.25
549,0.27
550,0.27
551,0.25
552,0.24
553,0.21
554,0.20
555,0.19
556,0.19
557,0.19
558,0.17
559,0.17
560,0.18
561,0.21
562,0.24
563,0.26
564,0.27
565,0.31
566,0.35
567,0.39
568,0.41
569,0.39
570,0.39
571,0.39
572,0.37
573,0.35
574,0.34
575,0.32
576,0.30
577,0.29
578,0.29
579,0.31
580,0.31
581,0.31
582,0.31
583,0.30
584,0.27
585,0.25
586,0.22
587,0.18
588,0.15
589,0.15
590,0.16
591,0.16
592,0.17
593,0.17
594,0.16
595,0.18
596,0.20
597,0.20
598,0.21
599,0.21
600,0.22
601,0.22
602,0.22
603,0.22
604,0.22
605,0.24
606,0.24
607,0.24
608,0.24
609,0.22
610,0.21
611,0.18
612,0.15
613,0.15
614,0.16
615,0.19
616,0.18
617,0.17
