Date;Heure;RES11 (+ RES11WE);RES2 (+ RES5);RES2WE;RES3;RES4
03/03/2021;22;520.4673574;839.8530748;927.2560659;1264.905857;389.28446
03/03/2021;23;452.4156275;981.49579;1082.302694;1027.65709;352.0011213
04/03/2021;0;412.6293835;934.5757088;949.3656876;786.2822892;343.1402945
04/03/2021;1;390.3117502;887.5930242;916.7238597;636.485672;375.7276024
04/03/2021;2;385.4168818;834.40331;887.4242302;562.2027242;386.5028829
04/03/2021;3;387.1401302;711.8339638;704.5603803;530.8161194;371.0445299
04/03/2021;4;400.0579297;656.3781605;617.9557712;535.4022599;360.7025674
04/03/2021;5;430.9802342;663.1211893;633.2856328;565.5880565;372.8584136
04/03/2021;6;497.6013191;738.0665006;738.2418289;527.4384088;422.5756779
04/03/2021;7;583.5154653;764.108347;791.0539213;570.6433617;485.1234533
04/03/2021;8;614.4956825;721.7739574;736.0641187;562.7727603;521.0792114
04/03/2021;9;603.0945789;678.8296138;714.4606466;530.3735114;501.2674244
04/03/2021;10;576.6105971;648.908461;694.5426711;502.9691758;472.6295079
04/03/2021;11;574.217329;647.8216114;714.6835168;513.2910035;459.1224695
04/03/2021;12;577.83301;758.683076;828.7231821;516.0697507;448.5773458
04/03/2021;13;530.8943593;731.0821665;814.7143087;464.3885767;408.0774214
04/03/2021;14;495.3797066;651.8800231;724.0108935;434.828009;377.428056
04/03/2021;15;472.5710937;615.9565181;644.6252698;422.8966946;351.6231226
04/03/2021;16;477.4776631;585.0834668;593.7481436;439.3225407;360.2367914
04/03/2021;17;519.2923328;621.0248748;620.1114724;483.7215701;391.6029938
04/03/2021;18;638.1550137;752.5238647;764.2148329;589.0654264;468.767535
04/03/2021;19;731.9017229;843.9942878;907.0059052;665.4729179;528.8456282
04/03/2021;20;685.7227591;782.746093;878.8819445;613.0344197;503.4373285
04/03/2021;21;612.4747467;777.9628834;856.4518507;556.990168;452.3614306
04/03/2021;22;530.7122443;867.8457463;947.4492649;1238.136119;392.4174143
04/03/2021;23;464.9555804;1008.510334;1088.018287;994.3484627;352.6697977
05/03/2021;0;422.6177953;959.6212001;970.8086585;747.9034759;346.4366897
05/03/2021;1;408.4417495;911.1010237;944.855077;607.8111886;381.253876
05/03/2021;2;404.5530997;862.5347762;895.5488804;537.5697515;388.9670159
05/03/2021;3;407.7679266;740.8190248;727.4741128;511.8826253;376.762831
05/03/2021;4;421.6691103;685.4430775;646.4626409;516.6467026;365.5651417
05/03/2021;5;450.6284428;700.4016382;670.3150665;547.8688335;376.4304047
05/03/2021;6;513.8718323;777.6223771;767.6180337;571.4208705;427.3473481
05/03/2021;7;598.4893722;811.1098758;840.1017859;638.6619109;483.3096607
05/03/2021;8;635.485365;782.0468662;795.7271889;646.8180995;529.1616679
05/03/2021;9;643.53499;754.9108184;777.8105632;623.3712616;523.7572226
05/03/2021;10;625.0038594;730.476005;798.8212969;598.6089815;493.7236454
05/03/2021;11;629.4622429;741.9843605;819.5056089;608.2423003;489.676294
05/03/2021;12;639.6894302;867.0609697;948.8740736;608.979527;491.8893399
05/03/2021;13;600.2672102;850.4659143;936.6207477;561.8598262;456.0093504
05/03/2021;14;558.790545;762.7584927;840.1021088;526.0963292;416.8955908
05/03/2021;15;535.9491531;719.0473805;748.6440074;509.6493783;394.3498039
05/03/2021;16;539.5423888;694.7598432;704.2586715;529.0910505;396.8604832
05/03/2021;17;578.7829495;730.4044018;731.1265129;580.8871702;428.3609863
05/03/2021;18;695.3965266;858.0061807;845.5702805;697.3201816;509.7099137
05/03/2021;19;797.4707581;967.6616247;993.8854142;786.6885563;566.8381706
05/03/2021;20;755.8656482;918.6841464;965.3650226;737.3045453;544.5689478
05/03/2021;21;682.2401496;910.6143424;957.0966857;679.4652986;496.1935096
05/03/2021;22;608.2111461;997.2748201;1048.82012;1349.353498;442.0091071
05/03/2021;23;543.5652836;1138.185916;1182.294328;1120.895885;410.4019252
06/03/2021;0;506.4571128;1092.100303;1739.562583;883.0643182;400.4287984
06/03/2021;1;485.3413059;1041.894151;1141.019319;728.7710823;436.9726117
06/03/2021;2;482.7382235;998.9191672;822.9795375;654.1261788;444.390945
06/03/2021;3;487.1101776;884.974595;750.1784707;631.2562306;433.6558973
06/03/2021;4;503.204009;836.1826003;799.6771289;634.0513046;421.7652019
06/03/2021;5;528.2793513;844.8256663;849.1040363;657.6363621;431.4649052
06/03/2021;6;571.4421389;890.9899505;916.5683642;642.8301416;470.3966134
06/03/2021;7;648.4429088;929.1719177;1072.276076;715.1255338;531.5465317
06/03/2021;8;715.4320763;950.266165;1168.959607;766.3676834;600.5461174
06/03/2021;9;740.7982387;934.185917;1262.958815;749.0567634;611.4831574
06/03/2021;10;721.7822577;877.6173346;1338.104017;710.7571443;583.4323389
06/03/2021;11;715.8756248;854.2060357;1263.233149;701.8458919;562.5319337
06/03/2021;12;708.451535;959.0811337;1016.613935;692.5340911;540.1511652
06/03/2021;13;648.2203473;917.4143303;931.4631377;621.6161012;489.161468
06/03/2021;14;595.5130995;809.6320382;876.0377299;572.9128958;451.5269649
06/03/2021;15;563.8885566;745.0138625;851.3699264;547.0133461;416.014961
06/03/2021;16;552.9886611;688.5402718;808.1002651;546.7921227;408.228775
06/03/2021;17;578.2313367;703.5788681;838.7570933;590.4084595;440.203532
06/03/2021;18;697.1466849;838.1713237;951.4831186;706.7965862;533.9813213
06/03/2021;19;803.9351716;956.1829338;1089.016144;800.9865109;595.3049339
06/03/2021;20;762.2082231;914.671538;1172.282198;752.9643855;561.081766
06/03/2021;21;686.5292509;910.3702073;1124.992618;689.8284563;507.3230102
06/03/2021;22;612.9144691;1009.989719;942.0641637;1359.128227;458.0880072
06/03/2021;23;551.2432108;1153.990603;773.681847;1147.533268;419.6983583
07/03/2021;0;511.6005429;1115.844854;728.8310946;914.3618325;408.9708366
07/03/2021;1;487.7458528;1076.366627;693.601945;750.8776765;439.0117312
07/03/2021;2;482.2890929;1035.427168;721.9450829;674.1351651;452.2486336
07/03/2021;3;490.1148477;913.7707907;870.4955808;637.2742441;439.7869657
07/03/2021;4;495.4732923;845.4030107;931.3608701;634.2945892;425.4302133
07/03/2021;5;518.2696439;841.5400221;964.431747;653.8070415;429.8109576
07/03/2021;6;555.0029941;872.8280331;1027.486818;635.7840016;460.2529219
07/03/2021;7;620.6421609;901.2230344;1190.590049;702.5089126;507.9502438
07/03/2021;8;696.5208308;946.6118495;1246.842255;764.334357;589.5484945
07/03/2021;9;750.0057856;957.667839;1303.286322;792.5793461;643.2700889
07/03/2021;10;765.6740003;936.4888855;1418.250891;783.3889689;642.2114066
07/03/2021;11;769.0874657;923.2043;1341.362917;778.8823312;624.8145734
07/03/2021;12;752.2383848;1007.505602;1117.726447;751.4462492;580.4822698
07/03/2021;13;664.2656366;949.8705222;1049.780783;653.105887;501.204665
07/03/2021;14;597.6367684;837.2031351;980.2864776;587.5275948;453.6494848
07/03/2021;15;565.2297256;774.7000855;931.0808545;563.5420416;427.0953021
07/03/2021;16;559.1522072;726.2475315;882.2528442;566.9360371;422.4162635
07/03/2021;17;594.8905747;739.2666062;881.5217695;608.2234348;445.6386728
07/03/2021;18;710.1829381;877.4531268;994.4228088;717.4732243;516.9342259
07/03/2021;19;798.0182718;957.1273534;1204.402043;786.650264;562.9244596
07/03/2021;20;745.9163153;909.2923099;1325.262607;744.3405304;535.8081704
07/03/2021;21;660.0482284;898.1053897;1275.398737;674.2877516;480.6769904
07/03/2021;22;585.2786744;982.5184719;1036.975222;1345.234639;425.717003
07/03/2021;23;513.9944786;1122.897787;841.2106231;1137.502414;390.238317
08/03/2021;0;482.0117988;1098.797747;921.6723188;905.9986729;381.1498807
08/03/2021;1;467.0119013;1071.792889;793.1205751;739.0023926;419.69475
08/03/2021;2;465.318008;1032.531326;717.4698131;652.7851663;430.4097638
08/03/2021;3;469.994597;911.4951354;757.062789;617.8147782;424.6863612
08/03/2021;4;481.6972889;844.7978313;814.5614582;622.3727919;413.133924
08/03/2021;5;516.7080819;859.9270593;868.3151019;662.66741;426.4091605
08/03/2021;6;589.4869436;952.2303224;928.5300918;623.5423688;475.1503524
08/03/2021;7;685.3820552;982.0656141;1007.0292;666.451745;533.0101076
08/03/2021;8;707.5550331;919.1528808;902.439411;649.443063;568.4955051
08/03/2021;9;694.5845532;855.1467208;880.7358364;604.3842186;547.8216291
08/03/2021;10;654.5471571;793.4427008;859.7888929;562.9922421;515.1940023
08/03/2021;11;642.5856208;777.3334447;849.2230302;552.814087;501.5376278
08/03/2021;12;638.70572;878.467692;1040.970442;547.8402358;485.8150187
08/03/2021;13;582.2655237;837.1015237;1067.391887;489.541221;442.1543729
08/03/2021;14;536.3504774;731.3994907;939.1549018;449.5032642;399.0842669
08/03/2021;15;505.8852402;685.8021955;802.5896408;435.0360018;374.6942369
08/03/2021;16;503.5749843;652.846367;721.9322064;447.1682826;376.1910681
08/03/2021;17;549.2159956;689.4977985;721.1812108;493.7275422;412.1420603
08/03/2021;18;678.4389456;844.9789882;851.9318706;605.6306624;496.2314525
08/03/2021;19;796.6506602;967.9857278;1000.173088;703.8263317;558.0879903
08/03/2021;20;753.4797209;908.4993985;1005.507449;659.2371116;541.8405058
08/03/2021;21;672.2042554;907.8772634;1034.878482;607.3641077;482.8530858
08/03/2021;22;593.26052;1000.495983;1200.551173;1301.979112;429.1960449
08/03/2021;23;522.8734083;1135.125974;1380.813226;1062.237551;399.1328555
09/03/2021;0;489.2023774;1093.323677;1105.661371;816.5450378;391.4812689
09/03/2021;1;477.7041761;1052.203706;1088.765106;672.0776832;430.6782292
09/03/2021;2;476.7407698;1014.523659;1039.671815;609.4766105;446.7592923
09/03/2021;3;484.2591467;896.2883203;879.398888;591.8033747;432.5272142
09/03/2021;4;498.1057948;849.1889975;803.3665272;597.2878498;423.4164455
09/03/2021;5;528.9461683;874.3345955;823.5766729;635.3719805;437.0992031
09/03/2021;6;602.9996778;977.4130282;944.1735163;623.7243559;490.8920016
09/03/2021;7;705.6498445;1015.543399;1025.826127;671.8629055;551.2136739
09/03/2021;8;716.712212;934.9866193;942.7323923;648.667362;573.8315472
09/03/2021;9;687.4979544;853.3855453;908.3167444;598.109666;549.2455034
09/03/2021;10;634.3139674;783.5035499;869.1759333;552.9124534;501.7301212
09/03/2021;11;621.341793;758.4164645;873.5211604;539.0739064;488.1376904
09/03/2021;12;612.442713;853.2789909;980.9196283;534.4456408;471.8399666
09/03/2021;13;562.6345627;816.2028757;964.9908779;484.2665357;438.4613751
09/03/2021;14;519.59514;718.6494251;849.0303025;446.5598122;389.2361423
09/03/2021;15;494.8938783;676.3593927;734.9184232;431.2537801;364.1302936
09/03/2021;16;498.485143;640.11484;679.6804411;443.0021435;365.4106311
09/03/2021;17;535.0790792;670.7940243;705.2372693;486.8713194;403.9453062
09/03/2021;18;666.602236;823.6604221;841.4256336;603.0484755;495.005278
09/03/2021;19;791.0806528;950.4031299;994.9947703;702.1442637;559.0194181
09/03/2021;20;746.9275026;907.640225;996.7361087;656.8594278;540.3399992
09/03/2021;21;673.2382681;902.2691593;1001.704828;604.0700125;486.6018852
09/03/2021;22;591.7459228;989.3299981;1107.733338;1291.619726;431.1236188
09/03/2021;23;521.9244183;1131.101632;1230.509209;1065.246558;395.5872552
10/03/2021;0;492.067044;1085.084218;1096.069494;826.1438453;391.9841555
10/03/2021;1;473.7306873;1043.665565;1081.474089;679.4663428;433.1205137
10/03/2021;2;474.437895;1006.572514;1031.052177;614.9755386;447.4518385
10/03/2021;3;482.8910712;893.2775043;867.828882;598.5623312;436.4179245
10/03/2021;4;501.2761558;847.5759916;796.6821194;608.320154;428.452012
10/03/2021;5;532.350194;875.931536;837.1844245;645.2716386;446.8290281
10/03/2021;6;601.3355363;964.8906364;951.0489045;673.6737229;497.3719483
10/03/2021;7;691.5376077;987.6178988;1024.330225;740.6265517;555.5128835
10/03/2021;8;718.7549755;933.5998559;984.82375;732.7052292;583.3337862
10/03/2021;9;698.6777212;869.2230797;951.1020409;690.3451387;559.9844256
10/03/2021;10;651.3643076;809.6854889;919.2547928;641.3852635;511.8406554
10/03/2021;11;648.8529016;791.4734611;899.3374887;632.3317495;502.5954301
10/03/2021;12;657.0885167;914.6635338;1017.049159;628.5383665;487.4744709
10/03/2021;13;597.9501572;873.3090165;970.2112799;568.9296374;451.7668186
10/03/2021;14;557.1232488;785.8145717;857.4783489;530.7051291;410.0439151
10/03/2021;15;529.520558;732.1366038;743.3005075;517.6027151;383.1248813
10/03/2021;16;535.2284901;708.6080875;679.1580498;529.8136173;384.101677
10/03/2021;17;579.9389773;742.603824;696.2601728;574.5721571;419.0029979
10/03/2021;18;706.8409428;885.5346847;830.4620629;694.8899178;503.2105499
10/03/2021;19;800.872214;973.966504;983.8462347;777.9586771;559.239379
10/03/2021;20;746.3578115;905.0919611;966.8778988;713.9385817;536.3045182
10/03/2021;21;656.4637796;879.0911719;969.1483854;647.7495173;475.6215658
10/03/2021;22;571.7949356;955.0540372;1082.010579;1319.75478;416.6312624
10/03/2021;23;495.4267663;1078.877589;1202.784375;1093.321302;373.7984022
11/03/2021;0;448.4363882;1025.084544;1079.779028;841.7806816;361.515983
11/03/2021;1;422.4458766;974.454118;1066.482674;674.7323944;393.2014581
11/03/2021;2;413.2816897;918.7551106;1012.276139;591.5617895;397.4260292
11/03/2021;3;410.5057206;780.354102;841.4497059;552.5051067;378.8879224
11/03/2021;4;417.2933434;707.2467088;744.8338621;548.883335;363.666327
11/03/2021;5;436.1242157;709.0135303;750.7730157;580.3401587;369.673507
11/03/2021;6;506.9430969;789.5830829;852.9070134;579.1520412;418.7857524
11/03/2021;7;590.0160498;802.6367339;896.7563513;625.1123457;468.4594706
11/03/2021;8;604.0504738;731.4985199;814.6956577;602.9694655;501.4788124
11/03/2021;9;588.3285416;675.4142127;777.9572157;576.4053107;494.0151399
11/03/2021;10;559.2793692;638.4742378;723.1748328;552.4464885;468.1364886
11/03/2021;11;561.7708302;632.1263997;711.0240693;553.4375336;460.357157
11/03/2021;12;570.3855447;750.3682914;823.0982202;549.6995453;448.9915935
11/03/2021;13;528.366753;728.3406982;811.1299411;504.2600009;416.6723144
11/03/2021;14;487.3758125;647.1512186;726.5259857;466.8215951;381.1059821
11/03/2021;15;468.878692;618.0163857;646.4294446;457.0106883;364.3043797
11/03/2021;16;481.1257687;593.09889;606.5715179;476.3005605;371.505093
11/03/2021;17;525.4032353;627.6043841;636.6622666;527.8069998;404.4432023
11/03/2021;18;643.1345171;764.6128944;782.721576;638.4694543;477.1394961
11/03/2021;19;743.7294698;868.2795283;939.5251815;726.1943176;527.1975728
11/03/2021;20;695.9832393;817.719712;915.7455243;677.2680129;504.7159957
11/03/2021;21;613.1863144;808.7378618;887.9955877;613.3587274;450.744456
11/03/2021;22;537.2464313;895.8377578;990.4909939;1276.434624;393.4643279
11/03/2021;23;470.290716;1032.127673;1111.711538;1038.826096;358.961743
12/03/2021;0;431.4810516;988.0028545;997.5940696;787.5823667;353.0985688
12/03/2021;1;410.1782885;940.3936928;974.6693921;640.6550505;388.4592133
12/03/2021;2;411.5534615;888.6710829;919.6005155;571.5468699;395.2755787
12/03/2021;3;413.1385572;766.2916841;750.3511298;546.3446372;380.9166231
12/03/2021;4;424.8119112;709.7162981;668.7402129;553.0312953;367.909393
12/03/2021;5;450.9351632;734.6219305;682.889568;592.2763858;381.9906653
12/03/2021;6;522.3805389;825.9907518;784.7095912;590.8174467;430.6524229
12/03/2021;7;616.5032148;850.0689906;865.9453089;649.0614557;489.3352276
12/03/2021;8;636.099012;779.7721999;820.1794047;632.8882509;518.3476543
12/03/2021;9;617.3855307;716.601674;795.9967107;594.4408263;505.0142911
12/03/2021;10;581.0389458;673.0647312;792.4464319;567.5472386;470.8868564
12/03/2021;11;587.9170581;678.1862645;784.9989483;571.3789397;468.7790952
12/03/2021;12;595.8347577;803.5358781;897.9613771;580.6928311;464.4888654
12/03/2021;13;559.1737841;787.6767244;870.81187;537.0780792;438.5118352
12/03/2021;14;518.795057;706.127143;774.7213205;503.3640257;397.5481882
12/03/2021;15;494.5249309;672.0007688;681.9910604;488.9412901;373.0106353
12/03/2021;16;498.2241692;638.0769226;633.3688991;500.0937925;376.7173004
12/03/2021;17;534.4953839;653.7346256;653.5088078;545.2046032;406.9815632
12/03/2021;18;653.7315935;775.0132706;764.439626;651.3900577;483.0211185
12/03/2021;19;752.3333475;891.7042036;919.0857018;749.5554013;540.931568
12/03/2021;20;721.8962979;842.8795789;892.7332911;704.9684865;522.342061
12/03/2021;21;648.0821908;834.5163253;890.9026337;639.9374263;469.0526919
12/03/2021;22;572.0010421;929.334498;983.43372;1312.196712;414.0632743
12/03/2021;23;501.8980326;1060.49137;1117.305564;1062.995063;375.4475295
13/03/2021;0;470.0227646;1007.872886;1671.991984;817.1570806;370.8482778
13/03/2021;1;438.0938193;947.9868652;1084.588856;667.6329024;402.7138535
13/03/2021;2;433.474309;893.7323757;781.3797498;596.4466878;407.904929
13/03/2021;3;433.6818328;773.4487034;683.0972782;570.5930688;389.9757527
13/03/2021;4;440.529409;712.5562177;710.0875766;573.5667663;378.0393056
13/03/2021;5;456.8117051;719.0547547;742.6570092;595.5769533;385.5031429
13/03/2021;6;503.8775798;757.8438966;794.9347826;578.9979823;421.8640774
13/03/2021;7;572.1356915;784.5704068;900.4326572;645.4459519;478.3575008
13/03/2021;8;643.7641539;805.4834809;956.6301736;688.1181218;541.3935668
13/03/2021;9;667.8452966;805.0910428;1060.048901;680.1307257;563.3688135
13/03/2021;10;672.8264554;774.886693;1133.759807;660.3152384;539.5435198
13/03/2021;11;681.8485977;770.7178927;1084.802599;662.0817683;533.8131699
13/03/2021;12;694.2396058;901.905525;924.3171938;670.4898818;523.8704493
13/03/2021;13;634.1058297;871.8129829;869.0681853;605.5148986;475.3996111
13/03/2021;14;594.8999526;783.977215;824.0689982;565.9070877;447.1383468
13/03/2021;15;569.6400474;742.8414847;806.9720993;555.1933443;432.3958531
13/03/2021;16;564.9015695;695.5974708;770.5242243;557.4345211;429.3253069
13/03/2021;17;598.1903144;708.0839909;778.5547383;599.1647624;459.8088813
13/03/2021;18;696.2985332;817.1667597;874.0774326;697.4027295;517.2216252
13/03/2021;19;783.2577492;911.492242;992.2645593;776.6524475;564.1833331
13/03/2021;20;741.0992265;876.1701164;1055.955222;726.4356522;541.3826686
13/03/2021;21;666.4208819;868.3861471;1006.191533;657.891884;481.9933888
13/03/2021;22;590.2557689;958.3598573;857.0649617;1325.5884;429.2394599
13/03/2021;23;524.7400877;1093.055465;735.5968522;1105.648235;394.246804
14/03/2021;0;488.7667635;1053.063167;681.7345971;863.9297655;383.5069775
14/03/2021;1;458.3413483;1013.291105;646.5669695;705.3846373;415.8300085
14/03/2021;2;451.3268608;964.2895835;670.5412547;620.6880973;421.2230259
14/03/2021;3;456.9997192;835.4436415;780.9510282;588.4022715;407.6571376
14/03/2021;4;464.604277;768.9814289;816.0308062;588.1529491;396.5066871
14/03/2021;5;483.9016338;766.3210396;831.5084539;606.771523;403.2463679
14/03/2021;6;523.434861;794.4978068;883.2070398;586.3589784;433.1971669
14/03/2021;7;579.4011582;814.8057605;1012.031516;645.3675207;481.7875108
14/03/2021;8;654.0398584;848.0299493;1047.267258;707.7544616;555.3702101
14/03/2021;9;710.9997309;868.9359856;1129.169566;730.5930528;611.7410369
14/03/2021;10;732.7769232;865.8188081;1270.797206;738.668494;625.6466728
14/03/2021;11;768.0557781;874.5392751;1223.714086;748.8005878;621.925934
14/03/2021;12;761.7789089;984.0724808;1047.541753;735.7889823;571.9023239
14/03/2021;13;673.5274286;936.9085887;1003.996671;634.1463607;497.8908301
14/03/2021;14;609.9186661;823.9033669;927.8813451;576.346008;452.5598834
14/03/2021;15;576.8490766;767.4477279;878.0050343;559.2409207;423.2492855
14/03/2021;16;562.3131737;704.555468;819.0251798;555.5294223;415.5955208
14/03/2021;17;591.8872567;709.4453538;802.6691411;588.4403389;439.8735561
14/03/2021;18;696.5018493;825.32704;895.8431999;688.1621473;502.0140653
14/03/2021;19;779.8435476;922.6305502;1087.087738;769.2212453;553.3717399
14/03/2021;20;740.2237412;870.7466566;1184.049546;721.2580952;535.6177018
14/03/2021;21;650.7768014;856.4262221;1152.165743;654.7852424;475.3028654
14/03/2021;22;570.0303241;943.2348803;958.2755963;1330.302694;419.2833562
14/03/2021;23;499.8757395;1084.357571;803.8920192;1124.206373;382.7556915
15/03/2021;0;458.7218998;1053.378537;830.4408122;886.9646322;375.3946757
15/03/2021;1;438.1686301;1020.12914;720.4948953;717.2496308;409.0705303
15/03/2021;2;433.5717203;967.7525669;629.4673533;622.0809484;414.154516
15/03/2021;3;431.1120549;830.8799674;647.3532382;583.1165497;397.4674081
15/03/2021;4;436.7040605;751.0735876;668.4237483;574.5006996;385.5082409
15/03/2021;5;462.709507;749.0181695;709.0804112;604.9532146;397.2937309
15/03/2021;6;533.8374037;830.5829872;762.5116025;559.9775213;442.3790863
15/03/2021;7;619.305727;844.5013712;835.3543016;597.5603357;492.5835639
15/03/2021;8;648.7886942;782.8236065;737.5667014;582.0687699;533.3904094
15/03/2021;9;646.0054036;745.9934616;730.4362678;555.7482248;531.6683446
15/03/2021;10;631.0407089;717.0341182;746.3924048;538.1545212;514.8318101
15/03/2021;11;639.4060996;731.9103809;740.1149444;539.5827613;509.5987368
15/03/2021;12;640.483909;852.309998;921.2607904;545.0943971;499.1352899
15/03/2021;13;594.3209074;823.8595784;953.757657;492.366814;460.938437
15/03/2021;14;554.3857412;739.5756898;829.5734376;461.4350377;426.9578172
15/03/2021;15;530.6884325;693.7530249;709.3564974;450.0432141;401.583902
15/03/2021;16;529.4253699;661.4802838;636.7923986;459.1647799;401.7417858
15/03/2021;17;564.6103682;685.9978634;625.6093362;496.2020629;428.715824
15/03/2021;18;677.7491318;812.7978248;732.7001746;591.9474628;494.1879293
15/03/2021;19;777.1384569;915.1862774;861.7259283;676.310844;543.6621604
15/03/2021;20;726.4776906;858.7569845;865.8805569;627.0904535;526.5169409
15/03/2021;21;650.0143654;846.4068546;902.2144224;568.9625517;469.9717142
15/03/2021;22;566.7597615;931.4199896;1056.065686;1260.338436;414.9202444
15/03/2021;23;498.4724028;1057.49612;1226.071835;1013.754041;378.5804349
16/03/2021;0;455.3829488;1008.713042;959.0397892;762.1813392;368.5560923
16/03/2021;1;436.8005492;958.97172;941.405556;614.2457925;402.6380651
16/03/2021;2;433.1518909;908.9034787;887.9857358;544.3258686;413.6161944
16/03/2021;3;438.6712146;793.0916531;721.9675281;529.2519748;400.5802517
16/03/2021;4;452.2520754;744.0644414;645.4963416;534.4643801;391.3110327
16/03/2021;5;481.999641;759.9402759;654.7503095;572.7109644;400.6328872
16/03/2021;6;548.1103433;853.8309124;753.4935111;553.003944;451.5607659
16/03/2021;7;631.9177254;870.6348146;831.1756828;594.6053142;504.6686584
16/03/2021;8;654.8638583;793.1840194;772.3936725;573.3186329;532.9448471
16/03/2021;9;631.788532;736.6699399;759.6039847;537.5787809;514.3983389
16/03/2021;10;599.4872619;700.199288;747.2184733;513.2101906;483.701801
16/03/2021;11;602.2211504;702.509725;767.2053492;518.7681078;478.9940593
16/03/2021;12;604.6135852;818.6672998;887.4891467;529.0141542;472.2291378
16/03/2021;13;564.4742312;796.713462;881.2695824;477.699478;443.0990429
16/03/2021;14;529.016343;716.29038;770.8767557;445.424151;408.7442235
16/03/2021;15;510.9734211;685.3990287;668.4648237;436.4734411;390.7144356
16/03/2021;16;512.3974491;651.8765508;616.3094776;449.9318969;395.0486933
16/03/2021;17;549.4128493;679.9525925;629.6940532;488.8955679;433.8314906
16/03/2021;18;662.3611971;804.3567934;731.0801233;582.8391159;499.9866216
16/03/2021;19;769.2236163;902.2339437;854.1197449;668.9286138;555.1637752
16/03/2021;20;716.1942773;840.5759545;842.4664698;624.1262314;538.3111579
16/03/2021;21;636.9310842;822.4946515;833.764007;565.5748255;479.6187217
16/03/2021;22;553.7503491;901.6823666;929.3286362;1257.636648;417.2911145
16/03/2021;23;478.93926;1030.3864;1056.090439;1009.451836;378.830184
17/03/2021;0;441.4910093;975.8138559;938.7529013;756.2300036;369.7109464
17/03/2021;1;419.316663;927.4363553;910.0934383;604.6903846;399.428742
17/03/2021;2;414.1368295;882.2628508;863.4216774;531.3256716;409.3806888
17/03/2021;3;421.1348336;761.4956305;685.4639899;511.3793;390.5083453
17/03/2021;4;432.9288788;706.8460798;611.0218988;514.1627813;380.0646548
17/03/2021;5;462.1853835;721.6025802;634.3627277;549.7036021;395.4294403
17/03/2021;6;526.8331411;813.0002032;733.8113907;532.8711052;440.2877011
17/03/2021;7;611.6024235;827.7297443;787.5075861;583.7766626;316.6878157
17/03/2021;8;649.9279194;782.7730003;762.5523842;572.2430576;314.8777558
17/03/2021;9;641.9867569;745.5319169;761.4467285;544.771267;302.4839128
17/03/2021;10;625.9195485;710.618725;772.3061326;530.5250799;290.9548613
17/03/2021;11;632.0307754;720.0497345;786.3326592;535.9380628;296.6611049
17/03/2021;12;643.812323;841.0102309;936.9148877;551.2444582;301.4652669
17/03/2021;13;591.8432277;816.4151906;918.8672315;500.4151361;280.5661905
17/03/2021;14;556.4389944;734.7757223;821.6639853;471.7484385;259.6105274
17/03/2021;15;542.1485251;710.6741894;725.8737636;464.8274343;251.2454677
17/03/2021;16;546.916475;684.0057449;680.8135482;479.055269;253.4839726
17/03/2021;17;588.424638;714.6414743;702.5198018;520.3018919;273.6483605
17/03/2021;18;706.7489863;852.8811809;817.9774529;620.329272;321.0999392
17/03/2021;19;798.2696024;949.4103808;946.1379651;695.5720121;359.4896298
17/03/2021;20;750.5283262;886.9926258;918.1945563;645.0095024;341.4509993
17/03/2021;21;666.4418813;864.12325;920.4509406;587.0903922;307.9148902
17/03/2021;22;579.5536312;953.3543241;1026.190551;1286.66823;274.1946843
17/03/2021;23;507.4222234;1090.834982;1157.781807;1055.167127;248.4540521
18/03/2021;0;469.5413344;1045.296652;1026.085299;805.445599;242.0268408
18/03/2021;1;451.6516943;1004.725537;1012.052277;656.8489727;812.5233571
18/03/2021;2;451.7620912;961.8835599;973.0797586;584.7303744;683.2368205
18/03/2021;3;460.0766656;844.8680631;808.5627415;561.5661697;538.283997
18/03/2021;4;473.3460432;786.6479121;719.3710832;565.716744;464.2861241
18/03/2021;5;503.4134918;804.308704;730.5688415;605.4361044;438.2465006
18/03/2021;6;578.2455825;897.8412706;854.1528058;587.8289072;464.742826
18/03/2021;7;673.6999727;921.4074192;936.0070356;634.8942995;320.9689463
18/03/2021;8;681.9502535;844.562351;868.4855666;613.8306142;315.9162744
18/03/2021;9;662.1031283;787.069918;866.14863;576.9339848;303.9133588
18/03/2021;10;634.0808789;745.5255444;831.3422274;545.8759939;286.5739039
18/03/2021;11;642.514389;757.9445513;835.638753;552.3925919;289.9665308
18/03/2021;12;651.4996461;876.8134851;957.2282904;566.773647;305.1260868
18/03/2021;13;608.9378975;860.6755017;938.3600224;525.4736258;282.7774777
18/03/2021;14;576.5613688;785.655672;850.0050489;498.7648071;263.4395398
18/03/2021;15;564.7306921;752.8568635;766.3839816;497.4872291;257.3703606
18/03/2021;16;567.2862192;734.8310091;716.6056952;512.0889224;263.271118
18/03/2021;17;609.210885;775.48514;729.7543822;561.3649275;282.3172922
18/03/2021;18;725.9362777;913.3175266;856.1422319;655.9431059;328.2456133
18/03/2021;19;812.3669204;993.7951292;999.6877018;730.5048821;362.0635427
18/03/2021;20;775.6527891;938.0188005;985.0194502;688.3010626;351.6864659
18/03/2021;21;694.0091542;925.0002138;956.5394183;629.5546564;318.2885557
18/03/2021;22;607.7372122;996.7012573;1067.379423;1319.627909;286.294248
18/03/2021;23;528.7070249;1123.298381;1173.710683;1081.449902;257.4484526
