Date;Heure;RES11 (+ RES11WE);RES2 (+ RES5);RES2WE;RES3;RES4
02/01/2024;18;702.7761178;781.5693056;787.6726598;655.5784449;470.0398771
02/01/2024;19;749.154632;818.1058397;856.9727127;695.8630681;487.6917381
02/01/2024;20;707.5283198;777.4232201;821.6762983;644.3737973;468.0986619
02/01/2024;21;637.4456119;758.5784588;800.5360272;586.6925362;426.8309362
02/01/2024;22;571.4326056;826.5308019;877.0950898;1368.662552;375.656926
02/01/2024;23;504.112805;918.9409167;986.0879853;1077.015858;336.997083
03/01/2024;0;461.2848169;859.6977528;895.0645474;811.7825545;323.7650739
03/01/2024;1;427.3331878;840.6331079;853.8892339;651.2949116;358.1958833
03/01/2024;2;414.0447504;820.4393983;808.3029315;575.1335009;361.2847787
03/01/2024;3;414.4495164;697.3691496;640.4576097;540.4929812;340.8661763
03/01/2024;4;420.3013363;621.3816581;567.3998974;543.7378604;326.9739569
03/01/2024;5;447.507829;609.5848194;584.0813292;557.7227954;331.1118034
03/01/2024;6;484.3993648;641.351714;665.5646519;480.5487875;364.8621959
03/01/2024;7;537.3947143;648.4938458;702.276443;511.8206269;398.0354573
03/01/2024;8;581.705972;642.187599;665.5300768;536.2166746;440.3121501
03/01/2024;9;604.5935547;645.6695445;645.1565646;543.8994274;465.5215973
03/01/2024;10;606.2856384;638.9407487;625.9745334;537.985006;456.4310624
03/01/2024;11;622.2868324;647.6162804;647.6110885;552.0332743;456.5950234
03/01/2024;12;632.4745855;669.5709324;794.9648518;571.1281821;453.5629515
03/01/2024;13;586.2183281;629.7334136;802.3911641;518.0608495;417.053125
03/01/2024;14;552.641219;657.1316282;716.85802;487.5099761;392.9363791
03/01/2024;15;532.7533858;670.8827061;644.3247293;478.1211304;374.9268022
03/01/2024;16;551.5608358;632.7255557;605.1892247;504.3263478;385.612981
03/01/2024;17;599.5485601;666.3115442;637.6854644;562.8331617;417.36873
03/01/2024;18;678.628999;744.5133935;751.1968729;636.1139961;459.930512
03/01/2024;19;725.9257972;790.6772447;827.5176006;679.5466615;481.541355
03/01/2024;20;687.3738935;755.9618297;792.2383731;628.6089824;460.4673332
03/01/2024;21;620.9257254;746.0479184;776.004379;577.0928126;411.8259599
03/01/2024;22;559.6706805;813.4103818;878.3054767;1383.174165;365.0275988
03/01/2024;23;492.430447;907.5753914;1039.214492;1093.096138;332.8124625
04/01/2024;0;460.7700169;864.1598809;888.8355147;885.7855693;324.6692925
04/01/2024;1;431.1860701;849.0480971;862.6657438;711.5523555;357.9911238
04/01/2024;2;422.4933327;837.6869598;823.6661714;624.5994283;363.0831581
04/01/2024;3;422.1320318;712.7818969;660.4443384;591.8749466;345.0592326
04/01/2024;4;431.553393;638.3730457;573.3415755;588.8854878;330.159996
04/01/2024;5;454.0812618;625.1288712;599.3409077;605.1811744;337.1878748
04/01/2024;6;501.0269629;664.1019637;686.4767482;467.3423621;372.9881847
04/01/2024;7;562.6096216;677.2987337;725.2065432;495.8532118;410.044577
04/01/2024;8;603.5617027;667.955053;672.5021255;511.5158762;456.7625612
04/01/2024;9;624.1607729;664.384919;656.2859163;500.7212457;470.1563139
04/01/2024;10;610.1159601;643.0843813;649.5995417;479.5142999;456.4786476
04/01/2024;11;599.9896027;637.7822461;654.0799899;480.3943892;446.3864486
04/01/2024;12;608.6658372;648.9436107;785.0838185;497.1135255;434.9839695
04/01/2024;13;565.4728766;615.0854343;788.101564;447.6907364;401.0526812
04/01/2024;14;533.3228161;639.4024231;711.6997204;421.2721842;367.5067709
04/01/2024;15;515.025531;656.1727468;630.4688343;413.2047464;351.9784868
04/01/2024;16;535.8763937;620.1879402;604.1134751;439.1836889;369.45386
04/01/2024;17;595.1681;663.7357044;657.7749141;499.5573784;405.5665356
04/01/2024;18;670.0995619;749.6750843;772.4932877;573.543181;456.7559332
04/01/2024;19;726.481387;798.0762419;838.0695712;620.0433486;479.5354695
04/01/2024;20;690.0170501;761.1247788;802.5533957;581.6128485;461.8847593
04/01/2024;21;630.5169774;743.7046385;780.0424397;534.0360101;411.7889092
04/01/2024;22;565.2702521;819.3485191;883.2643679;1205.372797;364.6650617
04/01/2024;23;503.4843986;919.9960963;1035.259684;948.6336476;335.4351253
05/01/2024;0;474.2685496;878.6450266;914.1635181;791.3075473;327.9493757
05/01/2024;1;442.6564163;860.6360029;883.0908923;634.8790513;362.1193079
05/01/2024;2;431.5519676;843.6554608;836.2386557;558.3447904;366.4423863
05/01/2024;3;428.6346606;719.6552458;677.8871406;526.2912284;348.0706088
05/01/2024;4;437.2604035;645.3578774;599.8451939;527.4160976;333.0420857
05/01/2024;5;464.3955736;636.6873315;622.6475704;548.5972201;337.9837169
05/01/2024;6;515.2900957;676.0221771;712.3727117;472.5659657;370.5354867
05/01/2024;7;574.4461685;687.0956658;752.3622991;509.6633269;407.4850289
05/01/2024;8;623.4910715;690.3218672;713.0258441;532.50003;460.6042615
05/01/2024;9;645.2648361;701.233893;699.5946296;537.7247463;486.6402296
05/01/2024;10;652.854282;697.8241439;698.2065876;526.5497361;479.8152602
05/01/2024;11;655.7779673;701.9170282;709.9618972;534.3630414;480.4930976
05/01/2024;12;668.0142697;716.251656;833.1383061;557.1788133;470.9928202
05/01/2024;13;618.4773939;676.8993133;851.334235;505.9515155;438.0105131
05/01/2024;14;591.7722217;700.5330442;771.9990409;471.8244999;412.8809545
05/01/2024;15;576.1167015;717.0169938;711.0442679;467.2251646;400.2304895
05/01/2024;16;589.4226544;684.605234;690.7169118;488.4881464;409.5867055
05/01/2024;17;636.5916383;717.7968342;739.6287232;540.3737777;440.173733
05/01/2024;18;712.1313586;787.6927129;828.5166785;606.9803413;480.2802899
05/01/2024;19;758.4338245;831.2107663;887.2056456;648.6647785;495.8928955
05/01/2024;20;725.228327;805.9279252;848.4323546;616.3745304;477.7515355
05/01/2024;21;669.9167077;801.2951961;838.083696;577.5725883;431.618735
05/01/2024;22;611.0491642;885.2673849;945.2606525;1379.085954;391.0122081
05/01/2024;23;548.9555215;988.6166942;1103.085833;1101.632467;363.7351708
06/01/2024;0;526.0559317;959.5411694;1468.803801;861.3200739;359.9369561
06/01/2024;1;497.9009843;940.2616981;953.1419587;707.3521994;396.8518017
06/01/2024;2;488.075637;926.8930776;679.7577066;628.8979182;400.2078855
06/01/2024;3;491.9876797;805.7108328;615.4906859;600.194847;382.1394905
06/01/2024;4;497.215595;725.4021656;667.4881084;592.6470453;365.946556
06/01/2024;5;518.6514514;708.545333;720.3170733;604.576049;370.8666921
06/01/2024;6;551.4728091;730.145612;801.5004927;519.6806172;400.4430524
06/01/2024;7;605.3738356;743.6204243;941.5839358;556.0716066;434.763953
06/01/2024;8;671.2285359;784.9265063;1059.30234;608.3788359;493.2282391
06/01/2024;9;724.6717312;819.3122825;1136.38425;632.574892;532.0533546
06/01/2024;10;743.750652;814.8346447;1203.160997;627.2037431;541.2165233
06/01/2024;11;754.4824261;821.9414722;1180.522895;632.2702763;543.6323737
06/01/2024;12;769.488317;844.7129893;959.5724052;644.8956233;529.7034841
06/01/2024;13;720.1666155;801.8860525;898.4822601;599.6690011;493.2601739
06/01/2024;14;682.5261837;828.6942725;887.6439964;560.383049;463.4713848
06/01/2024;15;663.5189195;848.0576265;910.1779718;548.729855;454.2663233
06/01/2024;16;668.4505758;799.268355;924.7099199;569.8196747;459.2341073
06/01/2024;17;715.0641442;813.1253457;1003.717627;616.8510117;486.1609912
06/01/2024;18;778.4633767;875.2403548;1073.880392;678.8072917;518.1123587
06/01/2024;19;818.15197;914.191244;1117.105889;714.4604741;530.208962
06/01/2024;20;779.4810949;881.8419094;1143.448498;672.2157824;507.2092437
06/01/2024;21;724.0697311;877.9518585;1075.490948;625.5253523;464.2700454
06/01/2024;22;661.7351088;959.2214975;871.9251103;1439.765723;425.6666102
06/01/2024;23;599.8096851;1067.35101;687.8529158;1174.428063;396.1443531
07/01/2024;0;576.5579912;1036.848603;623.8097568;992.0415567;389.4235221
07/01/2024;1;550.3571225;1025.159205;580.5169254;820.0574847;425.6437485
07/01/2024;2;537.618858;1015.819996;596.5436142;733.7900263;432.0641452
07/01/2024;3;539.0785524;888.1366795;687.9715595;700.9977602;415.6227012
07/01/2024;4;545.6782002;805.8451104;743.4502642;692.7608555;399.8124285
07/01/2024;5;566.180107;787.7566543;777.244677;705.2489245;404.9057566
07/01/2024;6;605.6543302;804.0880635;875.948574;579.6421806;427.8510112
07/01/2024;7;655.0179981;813.9111028;1059.294527;630.4731836;459.5107368
07/01/2024;8;714.7138083;858.5429574;1144.16963;705.6936621;526.1004138
07/01/2024;9;795.2380794;910.9583711;1230.127791;778.4112912;596.0917019
07/01/2024;10;848.095587;941.9411231;1384.727054;822.9913807;633.501084
07/01/2024;11;879.5218712;972.4529121;1357.648748;857.1524772;649.1323608
07/01/2024;12;895.2937885;988.4163996;1154.888118;863.4355306;618.0792655
07/01/2024;13;830.2381451;937.6090416;1122.516522;793.7220255;562.9959106
07/01/2024;14;785.3987519;961.1051927;1095.144185;737.9257588;530.9077079
07/01/2024;15;767.9943227;970.9323536;1098.755554;731.4591369;507.8570706
07/01/2024;16;770.9144795;921.0988758;1098.875965;738.176627;507.2990875
07/01/2024;17;813.5125028;938.3496073;1159.301798;781.2338865;535.0169649
07/01/2024;18;879.2531877;1013.972943;1227.300849;849.5685388;575.7931008
07/01/2024;19;909.8454211;1039.951866;1341.254014;872.3869102;593.9652001
07/01/2024;20;858.2300854;994.1382395;1415.246955;822.7120189;581.6285416
07/01/2024;21;795.1698293;985.8573156;1336.001568;761.2735034;534.55493
07/01/2024;22;721.0310149;1049.939997;1043.333872;1525.021231;472.4435263
07/01/2024;23;649.149801;1151.858033;803.6706946;1280.160747;429.7270848
08/01/2024;0;638.8832459;1146.169775;936.8247368;1174.173921;425.1070886
08/01/2024;1;618.0254223;1140.380176;788.4627686;961.0407422;462.1192353
08/01/2024;2;616.9078987;1139.394201;698.8086251;849.0820239;473.715279
08/01/2024;3;624.812866;1022.885084;755.4699064;797.8577289;460.7269689
08/01/2024;4;640.4530122;936.4278127;823.2951146;784.7143229;451.6802767
08/01/2024;5;678.3143203;936.7836817;889.6754328;789.8639062;459.2971741
08/01/2024;6;753.3777273;1015.297338;963.4539818;500.2507262;491.610241
08/01/2024;7;845.2506686;1044.948083;1105.77246;502.2193035;278.190934
08/01/2024;8;880.9163626;1013.517675;1056.767153;483.3161825;278.33486
08/01/2024;9;885.6715736;1006.60112;1046.868078;463.4725685;267.8606145
08/01/2024;10;882.8583157;1000.189855;1038.314638;451.0557879;260.9424849
08/01/2024;11;886.7935083;1006.537346;1054.857307;455.5010503;264.2335859
08/01/2024;12;887.3395855;1023.619192;1236.415641;472.2753543;272.812064
08/01/2024;13;844.0993688;984.6184468;1275.520285;437.9965942;256.3218219
08/01/2024;14;820.0599109;1018.676293;1184.212087;419.565288;241.465671
08/01/2024;15;808.6129867;1053.104401;1095.612935;420.9639533;238.0899245
08/01/2024;16;828.4137976;1028.1134;1077.996408;438.5072969;244.3881104
08/01/2024;17;895.309081;1093.947918;1125.973396;483.399134;265.5189715
08/01/2024;18;999.7138476;1201.368731;1240.554995;544.925931;290.5762811
08/01/2024;19;1056.745874;1257.093399;1298.748632;585.4914979;308.6826482
08/01/2024;20;1004.779486;1197.789162;1242.175217;562.2737202;296.7860554
08/01/2024;21;932.8534456;1169.315505;1224.189895;531.011274;275.5286901
08/01/2024;22;848.8776747;1221.99745;1352.784926;1396.863357;255.0650198
08/01/2024;23;764.2372276;1307.754035;1465.894593;1142.261064;236.9931621
09/01/2024;0;744.0676337;1270.951214;1264.055301;995.5195752;236.4039201
09/01/2024;1;722.6463517;1261.110854;1263.144789;842.9845144;881.1376767
09/01/2024;2;724.8664535;1262.712861;1209.872567;773.0830493;753.9903719
09/01/2024;3;729.2342929;1149.709628;1066.543277;738.8240539;616.0257618
09/01/2024;4;742.287939;1076.749615;1007.22932;744.9600843;551.895756
09/01/2024;5;777.7385545;1071.636248;1043.04127;756.9011814;528.4546165
09/01/2024;6;853.1007886;1150.010022;1174.492812;524.4830637;547.3498803
09/01/2024;7;938.2215932;1174.027016;1255.362402;541.8810203;287.8813204
09/01/2024;8;960.9249622;1133.595022;1198.895851;528.6817721;290.4654597
09/01/2024;9;953.5696392;1117.084939;1162.23004;508.4443818;282.16692
09/01/2024;10;939.4423858;1095.857913;1133.075825;488.7317999;268.7162297
09/01/2024;11;938.3152541;1088.398073;1132.986837;486.8907488;269.2497647
09/01/2024;12;933.5872478;1087.29238;1264.902078;499.0535729;277.1316413
09/01/2024;13;882.7306181;1046.05979;1272.625878;465.8371094;256.7926311
09/01/2024;14;852.8027311;1072.727741;1197.712376;439.1278074;242.6494093
09/01/2024;15;845.8446621;1094.376604;1121.940178;437.6014475;240.6283044
09/01/2024;16;863.7990112;1067.644186;1109.904147;458.5971204;247.8276386
09/01/2024;17;936.0163262;1139.152304;1188.782392;505.9501849;268.2824092
09/01/2024;18;1040.850188;1251.99439;1300.574038;568.0549981;298.3437348
09/01/2024;19;1097.86453;1306.579539;1367.075719;617.5795476;314.6169051
09/01/2024;20;1056.203045;1259.207911;1321.784577;589.0882499;305.3475645
09/01/2024;21;982.9118947;1225.664993;1289.109114;560.5308819;283.4886081
09/01/2024;22;891.7052744;1273.917069;1384.660817;1635.707299;262.6130071
09/01/2024;23;807.1337706;1360.844441;1478.446372;1368.752115;245.7735367
10/01/2024;0;771.253129;1314.98965;1316.068706;1078.92292;243.7154129
10/01/2024;1;757.7180522;1302.975425;1302.707918;912.0667454;910.3119314
10/01/2024;2;754.5816015;1302.812952;1261.735753;822.4404722;799.5000436
10/01/2024;3;758.0916884;1188.625304;1135.599444;789.8223441;657.8186387
10/01/2024;4;765.2870955;1109.785617;1090.59064;781.139564;581.6840223
10/01/2024;5;795.9802268;1108.306932;1123.532543;791.1972584;552.9968906
10/01/2024;6;861.5398713;1168.018491;1230.983719;538.3943214;563.3431645
10/01/2024;7;936.9850274;1184.339788;1304.672849;548.9088174;291.1084297
10/01/2024;8;974.5593535;1161.668479;1274.625123;544.9187714;296.0850454
10/01/2024;9;988.5854981;1149.865083;1232.487863;525.9437621;286.9911613
10/01/2024;10;973.6207591;1130.421778;1192.476019;507.2365861;274.2619962
10/01/2024;11;974.6022579;1138.936906;1177.395019;510.7940368;276.6041833
10/01/2024;12;987.4097884;1149.789917;1307.954374;531.2850028;289.0423971
10/01/2024;13;932.454556;1106.179896;1294.331281;490.9097716;267.8538378
10/01/2024;14;896.3004154;1132.17903;1225.391493;466.1758836;251.8563171
10/01/2024;15;878.6883976;1141.942837;1141.090839;462.6524284;243.350045
10/01/2024;16;891.1388449;1107.478216;1118.972062;478.4339549;252.7477922
10/01/2024;17;946.7998891;1147.816801;1181.132865;515.7071748;271.5144286
10/01/2024;18;1039.90841;1245.827208;1303.800594;572.7696798;297.4650827
10/01/2024;19;1087.299399;1290.953611;1370.946811;615.3718355;312.8727626
10/01/2024;20;1038.971623;1241.741497;1330.400212;589.7136064;301.8211381
10/01/2024;21;967.853306;1209.089932;1303.571049;553.2936725;279.4201773
10/01/2024;22;881.1255623;1259.385251;1391.029542;1647.664369;256.9121004
10/01/2024;23;801.3330757;1357.983893;1483.204651;1396.988267;239.071048
11/01/2024;0;762.2482849;1322.832717;1315.984888;1108.434895;240.4311487
11/01/2024;1;738.2583218;1312.391385;1313.406244;922.1685272;911.7849534
11/01/2024;2;739.0706952;1312.711205;1280.872523;831.6572274;804.9824068
11/01/2024;3;743.510142;1196.401845;1171.131279;794.7944187;667.0740238
11/01/2024;4;755.9468578;1111.241708;1105.157277;784.3872874;586.1232342
11/01/2024;5;785.7395863;1109.665954;1140.362111;794.97517;557.0485933
11/01/2024;6;862.2047484;1175.528144;1242.078704;536.6963224;569.5250022
11/01/2024;7;945.5344332;1190.132042;1325.928463;545.6846426;290.1809686
11/01/2024;8;970.9127076;1147.148032;1251.725043;531.3758056;289.687756
11/01/2024;9;959.4166458;1121.247987;1199.450334;508.7748777;279.5532206
11/01/2024;10;930.0707957;1077.579053;1157.939963;483.3011705;268.4585125
11/01/2024;11;909.6697563;1063.960417;1107.781839;480.8206517;266.2207295
11/01/2024;12;890.9987031;1045.413754;1208.857914;484.5923635;270.7769021
11/01/2024;13;833.7230177;983.6999115;1192.129691;443.9530791;251.7111258
11/01/2024;14;790.6055472;998.8550234;1129.997908;416.4589918;235.6213578
11/01/2024;15;778.0248686;1018.5495;1046.447919;409.6766611;230.5035299
11/01/2024;16;800.4964887;994.0663122;1037.589817;423.7590515;237.8244302
11/01/2024;17;878.1439287;1069.367715;1119.430413;477.1124643;258.3494803
11/01/2024;18;981.7654246;1187.497489;1245.368413;546.5957126;289.9303541
11/01/2024;19;1045.023075;1248.910089;1304.150485;595.2991986;303.3354327
11/01/2024;20;1017.213805;1205.097269;1271.137977;569.2475036;294.8580737
11/01/2024;21;948.3401577;1181.5113;1240.623644;537.7290148;273.6913543
11/01/2024;22;864.6118764;1234.29599;1320.53988;1636.315201;254.702351
11/01/2024;23;786.9680807;1328.454909;1391.961032;1383.647669;238.0067759
12/01/2024;0;756.2412412;1290.232316;1307.388732;1093.488791;238.4231607
12/01/2024;1;735.5417653;1279.247075;1298.375229;911.4219066;909.8850659
12/01/2024;2;733.0333685;1285.502533;1254.162047;821.5235664;804.4233787
12/01/2024;3;733.5930836;1173.015126;1137.383321;782.9216386;661.4751963
12/01/2024;4;746.4052181;1090.339955;1089.578401;776.4058381;581.330117
12/01/2024;5;775.7816664;1082.522441;1121.342174;782.5161771;554.3047023
12/01/2024;6;849.8955474;1149.006252;1225.503543;524.8942995;560.2446906
12/01/2024;7;935.1120304;1168.177118;1301.888061;539.9626757;285.9553016
12/01/2024;8;968.110273;1118.604684;1245.814612;530.1625685;290.7723625
12/01/2024;9;963.91238;1097.945423;1182.267104;501.0686648;279.044716
12/01/2024;10;931.1043609;1058.802258;1138.448355;476.2199115;264.6830167
12/01/2024;11;915.1466159;1050.833135;1101.049706;470.3427382;262.7889643
12/01/2024;12;898.7214244;1051.651275;1189.15817;483.2596758;269.4009333
12/01/2024;13;853.7837078;1005.95922;1192.302562;447.4397436;250.4704049
12/01/2024;14;820.0981203;1029.975239;1116.35082;423.6653973;233.9190225
12/01/2024;15;805.9354771;1053.125724;1053.217458;418.2028611;231.971581
12/01/2024;16;820.8153792;1028.014081;1042.915641;434.8771729;239.8110774
12/01/2024;17;890.5968263;1080.61292;1117.378578;481.6940187;260.0663374
12/01/2024;18;981.6445985;1169.347957;1212.997405;546.0021775;288.8266666
12/01/2024;19;1035.598178;1211.260002;1274.467934;583.028997;302.2180905
12/01/2024;20;1005.07597;1187.397808;1239.336941;565.3162834;292.3526811
12/01/2024;21;939.3268543;1170.420669;1216.38974;543.9321724;276.1902684
12/01/2024;22;868.8629645;1234.46593;1305.774301;1613.773335;258.2644595
12/01/2024;23;801.4269391;1329.314645;1401.75501;1365.116242;242.6626391
13/01/2024;0;773.3058233;1296.589002;1896.924552;1179.545428;241.4352508
13/01/2024;1;746.2723611;1279.067476;1266.069696;1002.898721;887.6165918
13/01/2024;2;743.443983;1281.482251;917.4346958;909.1427322;782.5877344
13/01/2024;3;747.4903573;1169.606679;905.5041099;868.4523419;646.4025932
13/01/2024;4;755.6988157;1085.5636;1039.178941;859.2557781;574.3987836
13/01/2024;5;785.4584404;1068.230301;1109.507317;864.129812;553.6736596
13/01/2024;6;826.4886317;1086.23886;1194.167944;694.7075565;566.6008275
13/01/2024;7;894.1070107;1112.258107;1396.35926;764.4645572;600.9725074
13/01/2024;8;964.7416477;1164.824675;1608.695057;851.5464201;688.609402
13/01/2024;9;1028.145268;1194.267099;1723.927323;901.7487015;750.7901853
13/01/2024;10;1037.64563;1186.813959;1804.496724;894.4432454;755.6051151
13/01/2024;11;1037.505811;1194.324823;1698.536886;893.9119331;743.1674959
13/01/2024;12;1037.711571;1195.707953;1290.670818;896.3782364;706.8675558
13/01/2024;13;977.7984414;1136.203843;1181.697348;823.2649894;656.2978363
13/01/2024;14;917.3411067;1145.772544;1203.902898;770.0740006;618.3597122
13/01/2024;15;893.9196618;1153.884957;1259.410641;749.9262954;593.3483274
13/01/2024;16;908.043136;1100.481474;1312.444885;764.4468544;592.5940469
13/01/2024;17;956.1595965;1127.997894;1413.50922;817.3062252;621.6563435
13/01/2024;18;1024.983211;1194.930223;1444.087057;881.6867769;657.9475534
13/01/2024;19;1071.353048;1228.104648;1467.227114;917.6256793;666.3975661
13/01/2024;20;1028.281609;1203.620676;1506.776108;886.2792149;637.4953911
13/01/2024;21;963.421148;1192.641875;1402.672391;837.2112579;592.9425633
13/01/2024;22;894.2436151;1263.938534;1096.795366;1532.854285;543.1594863
13/01/2024;23;827.7790879;1375.969981;806.4138044;1317.565638;509.2627856
14/01/2024;0;791.1927153;1339.386847;766.6635647;1291.209121;508.5955548
14/01/2024;1;765.1576719;1330.395135;729.4453403;1102.667406;549.9853427
14/01/2024;2;757.1828167;1331.173945;762.0740269;1003.004136;559.8932471
14/01/2024;3;755.1128894;1208.248538;942.5033594;950.2711655;543.5865961
14/01/2024;4;763.4679766;1115.285978;1048.26738;938.3493961;524.7517445
14/01/2024;5;788.2761508;1082.99456;1095.161012;941.6956953;525.520031
14/01/2024;6;819.0912361;1086.764744;1188.910074;760.7286927;545.3142807
14/01/2024;7;865.2512855;1092.880073;1422.778529;813.3145829;574.3132619
14/01/2024;8;931.9363758;1136.354044;1543.771159;894.0268809;638.2239939
14/01/2024;9;1003.076697;1194.267971;1646.878332;983.3857918;709.1895841
14/01/2024;10;1045.172956;1219.610424;1825.478683;1024.393922;743.0358645
14/01/2024;11;1057.618931;1232.330218;1733.515385;1043.084573;744.118366
14/01/2024;12;1056.333969;1219.392214;1386.694975;1025.413251;691.1256287
14/01/2024;13;967.6201039;1138.03836;1326.647017;925.9603039;624.9191169
14/01/2024;14;898.8051638;1138.110733;1304.666229;860.9519653;580.71208
14/01/2024;15;872.0772797;1148.556135;1311.08676;837.9761448;563.7109178
14/01/2024;16;878.3367229;1079.512547;1307.346025;847.5628151;567.6647144
14/01/2024;17;925.806129;1092.593476;1362.652047;895.5444572;591.3218694
14/01/2024;18;998.6366584;1160.925062;1417.234287;960.1186168;630.7804705
14/01/2024;19;1030.793637;1192.980054;1527.137445;987.3004751;649.4151753
14/01/2024;20;975.8500089;1148.113816;1620.966693;923.6750917;628.0584688
14/01/2024;21;902.5859763;1124.586499;1515.442541;854.6429415;568.7344885
14/01/2024;22;812.4151855;1184.916374;1169.438779;1636.98425;506.6353363
14/01/2024;23;730.8221485;1282.093027;874.513011;1394.433301;465.9082613
15/01/2024;0;683.8579236;1240.237258;974.0833371;1286.654587;459.2330184
15/01/2024;1;658.7611548;1229.879321;829.4884533;1059.324045;500.9633587
15/01/2024;2;649.4892769;1229.900418;743.3270298;930.4437254;512.3398306
15/01/2024;3;650.2700638;1104.155481;836.935913;863.385466;493.1869763
15/01/2024;4;659.5047715;1010.412309;923.8830462;839.1582448;474.0368274
15/01/2024;5;692.2063464;993.6680606;985.9063804;828.8426439;479.6233543
15/01/2024;6;761.2462576;1053.706514;1038.172421;499.6626596;504.2801735
15/01/2024;7;840.3904181;1063.071609;1159.625288;494.9101904;274.1224366
15/01/2024;8;862.8186566;1008.183774;1088.284697;474.0153933;274.6921797
15/01/2024;9;861.3152643;981.075127;1053.253158;446.6319756;262.1398919
15/01/2024;10;838.7856687;956.5890985;1018.002805;425.3232962;249.7353372
15/01/2024;11;833.6984134;947.0883623;993.9302915;420.7788533;248.545146
15/01/2024;12;820.1902035;935.7370645;1130.376947;429.0846654;255.1215225
15/01/2024;13;754.3289395;882.9908974;1157.933234;389.3414323;237.8134864
15/01/2024;14;713.2230595;901.0544968;1071.439828;365.2957751;219.3484783
15/01/2024;15;700.6250522;922.0471858;977.1216137;360.1074544;215.0080757
15/01/2024;16;721.1436695;898.6827019;942.262342;377.3437315;223.2826722
15/01/2024;17;791.7122947;960.2198386;984.0084592;421.5360375;243.7918131
15/01/2024;18;907.2642942;1087.647511;1097.97038;489.875767;276.1191089
15/01/2024;19;972.7218029;1144.093403;1166.493111;538.3777291;291.4716834
15/01/2024;20;936.0682084;1102.810907;1129.015494;515.0842352;281.3489391
15/01/2024;21;868.9708175;1078.442079;1116.546276;486.6468775;260.5008754
15/01/2024;22;791.7038888;1143.744686;1237.107865;1353.324503;240.7274722
15/01/2024;23;718.2511318;1242.898504;1344.744718;1115.207627;222.1743171
